-0.000327	0.000615	0.001826	-0.003221	-0.000866	0.012325	-0.003087	0.011719	0.003441	-0.001942	0.004451	0.001086	0.00075	-0.002346	0.001624	-0.002077	0.003374	0.005057	0.001894	0.00647	-0.003288	-0.009345	0.006133	0.001355	-0.004096	0.000211	0.005932	0.000278	-0.004029	-0.000866	-0.000933	-0.00699	-0.00349	-0.00625	0.000884	-0.001337	-0.000933	0.003105	0.001894	-0.002144	-0.003288	9.215684E-6	0.00075	0.006806	0.002701	0.005595	0.003172	0.011114	0.002634	-0.00376	-0.005509	0.002365	-0.004433	0.000682	-0.001539	0.00573	0.001019	-0.000596	0.003845	-0.004433	-0.005913	0.002365	0.004047	-0.002817	-0.007596	-0.005375	0.003441	0.003509	0.001086	-0.003154	-0.006317	0.002567	-0.004163	0.002365	-0.006048	-0.004298	-0.000664	0.003307	-0.006452	-0.003288	-0.00376	-5.8084E-5	-5.8084E-5	0.000884	0.000211	-0.008538	-0.000327	-0.004971	0.000413	-0.002885	-0.003894	-0.006182	-0.006048	-0.006721	-0.008807	-0.001068	-0.00026	0.002096	-0.001808	-0.002683
0.004787	0.001961	-0.000731	0.009095	-0.002548	0.002096	-0.000933	0.001826	-0.003894	-0.00026	0.008152	0.000413	0.011989	0.005595	-0.002885	0.000346	-0.00275	-0.007461	0.003643	-0.005846	-0.002548	0.003374	0.00546	0.002634	-0.002279	-0.000866	-0.009951	0.000951	0.001961	0.00647	-0.000596	0.003711	-0.001202	-0.004231	-0.004634	0.007345	-0.006519	-0.000193	-0.001269	-0.010153	-0.000125	-0.002144	-0.005913	0.002634	0.005662	0.000413	0.001961	0.011719	0.005662	0.007479	-0.001	0.006335	-0.003288	-0.002683	0.001759	0.006941	0.005797	-0.003423	0.010306	0.006941	0.000884	-0.000731	-0.000327	-0.006317	-0.006452	-0.001337	0.005864	0.00223	-0.008807	-0.001673	-0.007394	-0.006586	-0.004634	0.003441	-0.005173	-0.000933	-0.001875	0.000278	0.006335	0.002096	0.001221	-0.000462	0.003576	-0.004096	-0.004298	-0.007057	-0.002414	0.003913	0.005191	-0.002279	-0.006317	0.003711	0.000682	-0.007192	-0.001741	0.000346	-0.001741	-0.003087	0.003845	-0.001673
-0.007798	0.008489	0.000548	0.00398	-0.002817	-0.003221	-0.001471	0.007076	-5.8084E-5	0.00223	0.002096	-0.001202	0.005191	0.004249	0.000682	-0.000731	0.000346	0.001826	0.002028	-0.004163	-0.007865	-0.000327	-0.00349	0.00721	-0.000462	-0.004971	-0.012374	-0.000933	-0.002212	0.006672	0.006133	0.000346	-0.004029	-0.000596	-0.004096	0.006403	-0.005442	0.008691	0.006537	0.001826	0.002701	0.006739	-0.008807	-0.004029	-0.005913	-0.002817	-0.00026	-0.001202	-0.000866	-0.000529	0.006806	0.008018	0.004989	-0.004769	-0.0045	0.001153	0.007008	-0.000125	-0.002481	-0.003221	0.001221	0.001355	-0.00699	-0.000596	-0.009547	0.000548	0.007143	0.001692	0.000346	-0.007394	-0.003154	-0.003827	-0.000866	-0.003625	-0.00026	-0.002952	-0.007192	-0.005375	0.00546	-0.0045	-0.002615	0.002365	0.007143	0.002163	-0.002481	-0.001539	0.00048	-0.001068	0.002567	-0.000596	0.004451	0.002163	0.002163	-0.004836	-0.000731	-0.005644	0.001826	-0.003692	0.003509	0.010912
-0.006384	0.003038	0.003913	0.004182	-0.005509	0.002096	0.001624	0.008018	-0.003423	0.002365	-0.001202	0.000144	0.002432	-0.005106	0.004922	-5.8084E-5	0.001692	-0.000462	0.007143	0.001019	-0.00376	-0.001337	-0.002144	0.007547	-0.000462	-0.007596	-0.011701	0.001557	-0.001808	-0.000327	-0.003221	-0.001808	7.651537E-5	0.003105	0.005191	-0.001808	-0.004702	-0.003221	0.008287	0.004316	0.000413	-0.004702	0.001557	0.002903	0.002567	0.00398	0.004451	0.000278	0.001288	-0.005106	0.006672	0.010171	-0.005846	-0.004634	-0.002885	-0.005173	0.003374	0.004787	0.004451	-0.004029	0.000346	-0.000395	-0.008134	0.003576	-0.001404	0.000548	0.002903	0.002028	0.013536	-0.004029	-0.001875	-0.000731	0.000884	-0.006788	0.008287	0.001759	0.001961	-0.005173	-0.003288	0.003643	0.004047	-0.003356	-5.8084E-5	0.002028	0.000211	0.00472	0.000951	-0.003558	0.001423	0.003374	0.00324	-0.005644	0.002567	-5.8084E-5	-0.002212	9.215684E-6	-0.001606	0.007681	0.000346	0.003307
0.008354	-0.006653	-0.00026	0.012662	0.002634	-0.001471	-0.000125	0.003105	0.00048	0.004922	0.001961	0.002903	0.009431	-0.003961	0.006806	0.003643	0.000548	-0.008672	-0.000664	-0.006855	0.001355	0.000884	-0.001068	0.005191	-0.000395	-0.006317	-0.005779	-0.000596	0.000951	0.003307	-0.007999	-0.000462	0.002701	-0.00201	0.00472	-0.003356	-0.007394	-0.01022	0.004114	-0.001269	-0.004231	-0.006855	-0.001741	0.003913	0.003845	-0.004029	0.002432	0.008085	0.002903	0.004451	0.004451	0.009297	-0.000731	0.003576	0.006133	-0.000664	0.004787	0.002432	0.004518	0.003913	-0.000462	-0.00275	-0.000866	0.000278	0.002903	0.002365	0.005124	-0.003288	0.001826	-0.001673	-0.000866	-0.001269	-0.005644	-0.002481	0.00075	0.001826	0.000817	-0.001135	-0.001808	0.000817	0.004586	-0.014191	-0.001942	-0.000327	-0.006317	-0.00349	-0.006452	0.006268	0.003038	0.00297	-0.001942	0.000951	0.000817	-0.001202	-0.001539	0.005932	0.001221	0.002163	-0.003961	-0.00026
0.003509	-0.002615	-0.003894	0.009297	0.005797	0.004384	0.001423	0.006066	0.005259	0.005932	-0.000529	0.001288	0.000413	-0.006115	0.003172	0.003913	0.003105	0.000211	-0.007528	-0.008403	-0.00275	-0.001337	-0.00773	-0.001875	0.001961	-0.008807	-0.002817	0.001153	-0.012576	0.007749	-0.000462	-0.008672	0.001692	-0.007461	-5.8084E-5	0.001961	-0.003087	0.003913	0.002096	0.006605	-0.001673	0.000951	-0.009817	-0.000596	-0.007125	-0.006182	0.000615	0.005191	-0.000664	0.002769	0.005191	0.001826	0.006403	0.004249	0.006806	0.004787	0.002567	0.013335	-0.003961	-0.000933	-0.006115	-0.000125	0.004922	-0.010759	-0.001539	0.000346	0.011114	0.001153	-0.007999	-0.01197	0.000278	0.002432	-0.003221	0.00573	-0.003961	-0.002346	-0.006586	0.007412	-0.000125	-0.007932	0.001894	0.000278	0.00048	0.004182	0.004047	-0.005106	0.004182	-0.000596	0.000413	-0.013316	-0.00349	0.000951	0.000278	-0.002952	-0.002279	-0.004971	0.003105	-0.002144	-0.004634	0.006335
0.000817	0.003105	-0.002817	-0.003961	-0.001269	0.007681	0.002634	-0.002952	-0.007798	-0.001741	-0.002414	-0.002817	-0.005644	-0.007259	-0.007125	-0.002683	0.000817	0.002365	0.000548	-0.0045	-0.005913	-0.000866	-0.003692	-0.005173	0.001894	-0.00625	-0.006115	-0.00026	-0.005577	0.004047	-0.001337	-0.002144	0.002163	-0.005307	-0.001135	-0.000462	0.002028	0.003307	0.002634	0.006739	0.005259	-0.003154	-0.004769	-0.002077	-0.000596	0.003778	-0.003558	0.001759	-0.000866	-0.001942	-0.001202	0.000615	-0.005106	-5.8084E-5	0.004518	-0.000664	-0.005307	0.015623	0.0097	-0.002346	-0.002279	0.000884	-0.006788	-0.013855	0.002634	0.001288	0.006941	0.000413	-0.002683	-0.005711	0.001557	-0.000933	0.000884	-0.001606	0.003845	-0.0045	-0.00376	0.002701	0.001019	0.001019	0.000817	0.00398	0.00324	-0.000866	0.00324	0.003038	0.006874	-0.001808	-0.00201	-0.011163	0.00075	-0.002346	-0.002414	0.002096	-0.005106	-0.0045	0.002499	0.00223	-0.000529	-0.00026
0.005191	-0.001606	9.215684E-6	-0.002952	0.00075	-0.002885	-0.001808	-0.00026	-0.006452	-0.005913	0.002769	-0.001673	0.00075	0.004922	-0.006721	-0.006452	-0.004769	-0.00376	0.003441	-0.001875	-0.001269	-0.010961	9.215684E-6	-0.001942	0.002701	-0.001741	-0.003154	-0.002952	-0.002212	0.000615	-0.00376	-0.003154	-0.004231	0.000278	-0.001	-0.00376	-0.005173	0.002163	-0.000125	-0.002885	0.001826	-0.005711	-0.003087	-0.003558	0.008354	-0.002346	-0.005375	0.004922	-0.001808	-0.00026	-0.004298	0.002701	-0.002346	0.003441	-0.00376	-0.001404	0.001894	-0.00349	0.00472	0.001624	-0.001068	-0.00625	-0.004836	-0.007932	-0.000664	0.002163	0.000413	-0.006182	0.000346	-0.002683	-0.003625	0.00149	-0.005711	-0.005038	0.003441	-0.001673	-0.004567	-0.004634	0.001288	-0.004836	0.004787	-0.005038	0.002028	-0.00376	-0.003221	-0.001875	-0.007326	0.001826	-0.001337	-0.006452	0.004182	-0.001875	0.004114	-0.003625	-0.004096	-5.8084E-5	0.000211	-0.002885	0.000615	-0.001
0.002769	0.001826	0.001557	0.010037	0.002567	-0.001337	-0.002212	-0.000933	-0.002817	9.215684E-6	0.001826	0.002903	0.001019	0.003307	0.004114	-0.000125	-0.003356	0.001288	0.004518	-0.003288	-0.003961	0.000278	-0.00026	-0.004567	-0.00026	-0.001068	-0.000596	0.004989	-0.002481	-0.001135	-0.004836	-0.003894	-0.002615	-0.002885	0.001894	0.000346	-0.003154	0.004586	-0.007394	0.000548	0.001288	-0.004769	0.000548	-0.004365	0.002903	-0.004096	-0.001942	0.006605	0.001557	0.010441	-0.003356	0.001086	-0.002279	0.00075	-0.003356	0.003576	0.007883	-0.003087	0.001355	0.005124	-0.001202	-0.003827	0.007749	-0.005038	-0.007932	-0.001337	0.002836	-0.00026	-0.001942	-0.007259	-0.005779	0.003913	-0.003423	-0.000866	-0.00376	-0.002414	-0.010893	0.002634	-0.004433	-0.005038	0.006941	0.00297	0.003105	-0.003894	0.006335	-0.007865	-0.000731	-0.00026	-0.002346	-0.009076	-0.000529	-0.006452	0.002903	-0.004163	0.001288	-0.006182	0.000211	-0.001068	0.003711	0.003172
-0.002817	-0.001875	0.006335	0.008018	0.001692	0.004922	-0.001	-0.005509	-0.006182	0.005326	-0.004096	0.004653	0.000682	-0.00524	0.003913	-0.003019	-0.001673	-0.002817	0.002499	-0.0045	-0.008067	0.007816	0.006403	-0.001471	0.002028	0.001153	-0.001606	0.004586	0.001894	-0.000327	-0.003019	0.006537	-5.8084E-5	-0.002414	0.001019	0.001019	0.006605	-0.00201	0.002836	0.003913	0.00472	-0.004634	0.003441	-0.003288	-5.8084E-5	0.005191	-0.003221	0.003845	0.001288	0.008018	-0.00201	0.002365	-0.003221	0.00048	0.000413	0.002163	-0.005644	0.006537	0.012796	-0.001875	-0.00026	0.006739	0.000682	-0.001808	-0.00948	0.00075	0.003778	0.007883	-0.000529	0.001894	0.002365	0.001355	-0.000596	-0.001942	0.00075	-0.004029	-0.002279	0.002365	-0.001606	0.004249	-0.002279	-0.002144	0.004922	0.001557	0.005932	-0.001135	0.009835	0.004249	0.00223	-0.003087	0.001086	-0.002414	0.002567	0.006403	-0.003423	-0.000193	0.000951	0.008287	0.005393	0.002163
