0.003913	0.004316	-0.002279	0.000278	0.002769	0.007681	-0.003692	0.001759	0.000951	-0.004163	-0.001068	-0.000664	-0.000327	-0.002885	0.010912	0.002028	0.005662	0.004586	-0.004433	0.006739	0.001961	-0.003154	0.002365	0.005662	0.004989	0.005124	0.003307	-0.001808	-0.000529	0.000278	-0.001135	-0.002548	0.002297	0.001288	-0.006048	0.007479	0.00075	0.002634	0.001355	0.005595	0.003778	0.000346	-0.002615	-0.003221	-0.007259	-0.001741	-0.007865	0.005528	0.002701	-0.006653	-0.003221	0.001826	0.002096	0.000211	-0.00874	-0.001539	-0.000798	-0.006182	-0.006317	-0.007326	0.006941	0.004518	-0.006923	-0.003692	0.004182	-0.000529	-0.00201	-0.000731	-0.002414	0.00075	-0.001	0.003913	-0.004029	-0.006115	0.005057	-0.001404	-0.002279	0.003374	-0.00376	-0.002346
-0.007057	0.003105	-0.00201	0.008018	-0.002683	0.00297	0.002297	-0.002144	-0.006788	-0.001606	-0.005509	0.001759	-0.000866	-0.002212	0.006941	0.005932	-0.001875	0.009364	-0.000866	-0.001606	-0.010893	-0.006048	0.003576	-0.004769	0.004114	-0.006855	-0.000327	-0.003625	0.000817	0.002096	0.001894	0.002701	0.001961	-5.8084E-5	0.000884	0.002365	0.000615	0.006941	0.00324	0.009566	-0.006923	-0.000731	0.011316	-0.005644	-0.002548	-0.009009	0.000346	0.007883	-0.006923	-0.002683	-0.005711	-0.00524	-0.002817	-0.004433	-0.003087	-0.004029	0.002634	-0.003625	-0.006788	-0.004096	0.008287	-0.002212	0.001894	0.003913	0.002096	0.00048	-0.000596	-0.001808	-0.000664	0.000817	0.006403	0.011046	-0.007663	-0.003558	0.002365	-0.00026	-0.005846	-0.004433	-0.000798	0.008556
-0.001673	0.003509	-0.002548	0.006066	-0.000798	-0.002414	0.00297	0.001624	-0.009884	-0.001135	-0.002077	0.000615	0.003307	0.000413	0.001019	0.002701	0.003711	-0.007326	0.001423	-0.005644	0.002567	0.003509	0.003105	0.00048	0.005259	-0.003625	0.004316	-0.000731	0.002028	0.009229	-0.004567	0.001826	0.002836	0.005864	0.001221	0.005124	0.005326	0.000817	0.004518	0.010373	-0.003087	0.000413	0.001355	-0.006317	-0.000933	0.007345	0.003643	-0.002548	-0.002077	-0.001135	0.002634	-0.00376	-0.001202	-0.000395	0.004922	-0.004836	0.007614	0.008085	-0.004702	0.001019	0.004922	-0.008201	0.003643	0.00546	0.001423	-0.002817	-0.000596	9.215684E-6	0.008422	0.006806	0.0097	0.012729	-0.002615	-0.000462	0.002028	0.003711	0.002096	-0.002414	-5.8084E-5	0.003643
0.002567	0.007883	-0.00376	0.00075	-0.00699	0.001221	-0.001741	0.004518	0.001692	-0.00201	0.003105	-0.002481	-0.003558	-0.003558	0.007816	0.004047	0.007412	-0.004163	-0.004702	0.007883	0.013065	0.001086	-0.000462	0.002163	0.002499	0.000413	-0.002414	0.000278	-0.003221	0.008287	-0.004769	-0.001	0.002836	0.009431	-0.00524	0.006672	0.000144	-0.001741	-0.004365	-0.002279	0.007547	0.004047	-0.00201	-0.004365	0.001961	0.006941	-0.001471	0.001288	0.002432	-0.000395	-0.001068	0.002701	-0.005846	0.006537	-0.003692	-0.001135	0.002567	0.009566	-0.002077	-0.005375	-0.001606	-0.003288	-0.002548	0.000951	0.001624	-0.003558	-0.005711	0.002836	0.00822	0.008893	0.006201	0.006335	-0.002615	-0.001	0.000615	-0.004298	0.005999	0.010171	0.008691	-0.001135
-0.002683	0.008018	0.001961	0.00324	-0.006115	0.004787	-0.003423	-0.001269	0.009633	0.006201	0.001624	0.003778	-0.005913	-0.003961	0.002769	0.007412	0.002432	0.006133	-0.003154	0.006201	0.007614	-0.007394	0.000682	-0.007798	0.002365	-0.000731	-0.003558	0.006403	-0.006586	-0.0045	-0.003288	-0.000933	-0.001875	0.000144	-0.00201	0.006133	-0.000193	-0.002414	-0.007865	-0.002885	0.002365	-0.00026	0.008085	0.000413	0.011517	-0.007663	0.002701	0.008018	0.000346	0.001423	-0.005442	0.002297	-0.006519	0.002297	-0.007663	-0.000529	-0.000529	0.004922	-0.003288	-0.002548	-0.001606	0.008354	-0.002279	-0.004029	-0.001404	-0.000193	-0.005106	-0.002683	0.009095	0.006874	0.003576	0.001288	-0.004567	-0.000664	-0.003423	-0.007192	0.000951	0.011316	0.005932	0.003172
-0.005644	-0.000798	0.00573	0.008354	0.004922	0.00149	0.003711	-0.006182	0.001355	0.012056	0.001692	-5.8084E-5	-0.002144	0.000346	0.007412	0.00896	-0.001068	-0.000462	0.002365	-0.002077	0.005393	0.003374	-0.001269	-0.001404	0.00075	0.007479	0.00546	0.003105	-0.001741	0.003845	0.001557	0.000413	-0.006721	0.001153	0.009162	0.009027	-0.001741	-0.001808	0.000278	0.002499	-0.006048	-0.00026	0.000951	0.00048	0.004855	-0.004836	0.001826	0.004182	-0.003221	0.002297	-0.000933	0.005393	0.00075	0.001557	0.000682	-0.010288	0.002028	0.003643	0.00075	-0.002481	-0.000193	0.006739	0.002701	-0.001606	0.001894	0.007681	0.005259	-0.00598	0.010575	0.002297	0.001692	-0.002077	-0.00026	-0.000866	-0.000798	-0.002077	0.001826	0.002365	0.001961	-0.002481
-0.007057	-0.002548	-0.002346	0.002836	-0.001337	-0.000327	-0.001	-0.008067	0.006201	0.009162	0.002028	0.000615	-0.005442	0.003576	0.016901	0.009498	0.003105	-0.005577	-0.001942	-0.002885	-0.005442	-0.001539	-0.000395	0.000951	0.000413	0.001692	0.004451	-0.00201	-0.001741	0.009633	0.004989	0.001557	-0.004096	0.004249	-0.001741	0.003576	-0.00376	0.004182	0.000413	-0.001539	-0.007528	0.004855	-0.005106	9.215684E-6	-0.007865	-0.005106	-0.005106	0.002028	-0.004567	-0.004096	0.001153	0.004047	-0.0045	0.002365	-0.004433	-0.008403	-0.001942	-0.002817	-0.007326	-0.007192	-0.004096	-0.001202	0.003172	0.001759	0.00075	0.006403	0.003172	-0.001269	0.007143	-0.005509	-0.003894	0.003374	-0.000125	-0.001808	0.00297	0.004047	0.00297	-0.000664	0.002836	-0.004769
-0.001606	0.006739	-0.002346	-0.003827	-0.008807	-0.003692	-0.011634	0.000211	0.003643	0.005393	0.000413	0.005797	-0.009884	0.004249	0.009162	0.008152	0.008018	0.004316	-0.005375	-0.000664	-0.005106	-0.0045	0.007076	0.002028	0.003711	-0.000193	-0.003087	0.002297	-0.004769	-0.001404	-0.000731	-0.000395	-0.000731	-0.002279	-0.009817	0.004182	0.000817	0.004114	0.00223	0.003038	-0.000596	0.003172	-0.000933	-0.0045	-0.001404	-0.007192	-0.000395	0.00075	0.003778	0.000682	0.000817	-0.003154	-0.00026	-0.01123	-0.005711	-0.003558	0.001355	-0.0045	-0.010826	0.001759	-0.001068	-0.001068	-0.007259	-0.002212	0.003711	0.00048	-0.004163	0.000682	0.000951	-0.003692	0.000548	0.004989	-0.001337	0.001624	0.001894	0.002096	-0.004096	0.003105	0.002096	0.00546
-0.006788	0.003307	-0.001673	0.00297	-0.005173	-0.000731	-0.009345	0.002836	-0.002817	0.003845	-0.010086	0.002096	-0.001875	-0.004433	-0.001269	0.007008	9.215684E-6	0.00647	0.00472	0.002163	-0.004029	-0.000664	0.002634	0.007951	0.000144	0.004384	0.005326	0.000211	-0.001875	-0.003961	0.002903	0.005393	0.001759	0.00075	0.004518	0.00324	0.00324	-0.002885	0.007278	0.011517	0.001221	0.003374	-0.001135	-0.001808	0.006268	-0.005375	0.006739	0.001894	0.002028	0.008152	-0.001875	-0.002346	0.003374	0.000548	0.004451	-0.01298	0.005864	-0.00376	-0.006384	0.000346	0.003307	0.001759	-0.00275	-0.00376	0.006739	-0.005038	-0.003221	0.002499	-0.000596	-0.000327	0.008354	-0.002548	9.215684E-6	-0.002212	-0.000866	-0.003827	-0.005779	0.003643	0.000615	0.002096
-0.006452	0.004451	-0.00598	0.009162	-0.002346	0.002096	-0.001673	0.004586	0.004586	0.002163	-0.004298	0.002365	0.004855	-0.001808	-0.000731	0.00324	0.000682	0.006133	0.013469	-0.002885	-0.008605	0.000278	0.002836	0.001019	-0.006452	0.002836	0.007951	-0.004769	-0.000327	-0.004433	0.008825	0.003038	-0.000193	0.002499	0.004518	-0.005779	0.002903	0.005124	-0.000866	0.005259	-0.00699	0.004047	-0.001942	0.004114	0.002634	-0.010086	-0.000327	0.003374	-0.000731	-0.002683	-0.002683	-0.003288	-0.003356	0.008085	0.009902	-0.009211	-0.000395	-0.006317	-0.00598	-0.00699	0.003105	9.215684E-6	0.009902	-0.004365	0.005326	0.001826	0.000884	0.00472	-0.002414	-0.001875	0.00896	-0.003894	0.000884	-0.010557	-0.004836	0.003845	-0.000327	-0.004163	0.002567	0.000817
0.004787	0.006268	-0.002683	0.002499	-0.002615	0.000278	0.001221	0.009095	0.002903	0.002163	0.005595	-0.000933	0.000346	0.010239	0.008758	0.003509	0.004922	0.007479	0.0097	0.000548	-0.001471	0.008085	0.010643	0.005864	-0.006653	0.003105	0.002567	0.00149	0.002096	-0.003625	0.001826	-0.003087	-0.005846	0.001961	0.000413	0.000413	0.008354	0.01394	-0.002346	0.001557	-0.005106	0.006133	0.00324	0.002096	-5.8084E-5	-0.002144	0.002769	0.003105	0.003441	-0.006182	0.004518	-0.003894	0.002028	0.003172	0.000211	0.002836	-0.000193	0.00297	0.003172	-0.002279	0.009364	0.004182	0.010306	0.003441	0.008489	0.012392	-0.000125	-0.001942	-0.001673	0.003038	0.004249	-0.000193	-0.003019	-0.001	-0.002077	0.007681	-0.0045	-0.007932	0.002432	0.007547
-0.001673	0.001961	7.651537E-5	-5.8084E-5	-0.005442	-0.005509	0.001557	-0.003288	-0.000462	0.005797	0.002567	0.003038	-0.004904	-0.001808	0.015354	0.013267	0.000682	-0.001875	0.000951	0.003711	0.005528	0.001557	0.006133	0.005797	0.003576	-0.001673	0.003172	7.651537E-5	0.004855	-0.006048	0.00223	0.006268	0.003778	0.004989	0.001894	0.006268	0.004518	-0.003423	0.001826	-0.003692	-0.003288	0.000817	0.005864	0.002163	0.006739	0.00647	0.010777	-0.001202	-0.004904	-5.8084E-5	-0.001	-0.006653	0.00223	0.008354	-0.003087	0.001355	-0.000193	0.005528	0.003913	0.00223	0.005124	-0.002414	0.001086	0.005057	0.00573	0.003374	-0.003827	-0.003221	0.00075	0.003643	0.003576	-0.002548	-0.00948	0.000884	0.001355	-0.005711	-0.000125	0.006403	0.003643	0.005259
-0.018027	-0.003961	-0.006115	-0.000462	-0.003019	-0.010153	0.00647	0.003172	0.010373	-0.006653	-0.00201	-0.003692	-0.011836	-0.009682	0.003913	0.00896	-0.001404	-0.000462	0.006133	0.001423	-0.005307	-0.009413	-0.009345	-0.008807	-0.003692	-0.011903	-0.003019	-0.007865	0.004182	0.005528	0.014344	-0.005711	0.000278	-0.010826	-5.8084E-5	-0.003019	-0.003827	-0.008201	-0.004634	-0.005442	-0.003558	0.003576	-0.001337	-0.004702	-0.001471	-0.003827	-0.00349	-0.004836	-0.005442	0.006874	-0.004904	0.001759	-0.008336	-0.008336	-0.000664	-0.007057	-0.008807	-0.005577	-0.005173	0.004249	-0.002144	0.00048	0.005932	-0.005577	-0.008403	-0.011297	-0.010355	-0.006586	-0.009211	0.000951	0.00647	-0.005509	-0.000193	0.004384	-0.006653	-0.008403	-0.007192	0.003845	-0.004971	-0.00275
-0.000125	0.004787	0.015084	0.013738	0.012729	0.006268	0.0167	0.008825	0.012998	0.002567	0.006201	0.00546	0.00647	0.011585	0.011585	0.011989	0.010441	0.016296	0.01246	0.008893	-0.00026	0.007479	0.01145	0.013267	0.006335	0.008624	0.009768	0.006133	0.002903	0.019055	0.010844	-0.003961	0.002836	0.002769	0.018315	0.01071	0.011114	0.013671	0.006066	0.008758	-0.001269	0.006133	0.00997	0.007681	0.004047	0.013873	0.010643	0.010643	0.009498	0.01569	0.007816	0.010912	0.000884	0.003441	0.010239	0.006335	0.008825	0.012325	0.009229	0.013133	0.008152	0.008085	0.009633	0.002365	0.003643	0.012392	0.012123	0.005999	0.011316	0.012796	0.011383	0.005595	0.015354	0.004249	0.003374	0.007143	-0.000596	0.008018	0.007008	0.006268
