-0.002548	-0.002682	-0.002414	0.010185	-1.612236E-6	-0.007239	0.013267	0.003215	-0.006167	-0.00362	-0.00161	-1.612236E-6	-0.005229	-0.006703	-0.002414	0.001741	-0.003352	0.000669	-0.001476	-0.001074	-0.009652	-0.005631	-0.001476	-0.000538	0.00536	0.004689	0.012597	0.00603	0.007772	0.003617	0.003349	-0.000538	0.002009	0.005628	-0.008446	0.000803	0.010989	0.000803	0.00603	-0.001476	-0.007775	0.012061	0.001339	0.005226	-0.005765	0.002679	-0.001208	0.009246	0.002411	-0.001744	-0.002414	0.008844	-0.004291	0.004823	-0.007239	0.004019	0.012865	-0.001744	0.000803	0.001071
-0.003754	-0.000404	0.001741	-0.00161	-0.000672	-0.012466	0.008308	0.001071	-0.007909	-0.006435	0.000535	-0.008177	-0.004827	-0.004559	0.001205	0.005896	-1.612236E-6	-0.007373	-0.004961	0.001339	-0.001074	-0.008982	-0.003486	-0.002146	0.003349	0.004287	0.002143	0.006298	-0.001208	-0.006033	0.013535	0.003349	0.004287	0.007236	0.002813	0.010587	0.010453	-0.00228	-0.006569	-0.004291	0.002411	0.00737	0.0004	0.000803	-0.013137	0.001875	-0.001476	0.001473	-0.001476	-0.00027	-0.008043	0.0004	0.007638	0.002679	0.000803	-0.003084	0.007236	0.003081	-0.006837	0.002411
-0.005095	-0.002414	0.008442	-0.003888	0.002679	-0.015147	0.000535	0.002947	-0.006435	-0.006703	0.003215	0.008978	-0.002146	0.005762	0.010453	0.007772	0.005092	-0.000404	-0.001476	0.000266	0.010319	0.001071	-0.001744	0.002411	0.001473	0.002545	-0.00228	0.004689	0.009515	-0.004961	0.011525	0.002143	-0.003084	-0.002816	-0.002682	0.012061	0.003751	0.000132	-0.000404	-0.000672	0.003751	-0.001744	0.004823	-0.005095	-0.0189	-0.001878	-1.612236E-6	0.00603	-0.002414	-0.00094	0.001205	0.001741	0.005628	0.002813	0.005762	-0.002682	0.003349	0.00737	0.002411	-0.003486
-0.000672	0.001071	0.008576	0.001071	0.0067	-0.010054	0.002009	0.017288	-0.003084	0.00536	-0.001744	0.00603	-0.010322	0.000669	0.0067	0.006432	0.000266	-0.004827	0.004153	-0.003218	0.008844	0.006566	-0.004023	0.006566	-0.00027	0.002143	0.002277	-0.004693	0.001205	0.000535	0.01501	-0.002146	0.001205	0.002679	-0.005497	0.00737	-0.000672	0.007638	0.005628	0.003885	-0.001744	-0.006435	0.003885	0.003349	-0.010992	-0.001744	-0.001342	0.009515	-0.005765	-0.004157	-0.003888	0.000132	-0.002816	-0.00027	0.007504	0.003617	0.005494	0.005896	0.004287	-0.003754
-0.00094	0.000266	0.006968	-0.002146	0.00737	-0.00027	0.010051	0.005896	-0.005363	0.007102	0.007102	-0.006435	-0.009786	-0.004961	-0.002414	-0.001476	-0.000672	-0.005899	0.005896	-0.000806	0.005226	-0.000136	0.002009	-0.00161	-0.003352	-0.003754	-0.005229	-0.001744	-0.004023	-0.007641	0.005762	-0.00161	0.001741	0.008978	0.006164	0.002679	0.005762	0.00871	-0.004023	-0.000806	0.012463	0.002009	-0.008311	0.001875	-0.008714	-0.002548	-0.000538	0.004153	-0.003218	0.000669	-0.008446	-0.002816	-0.003218	-0.002548	0.018227	-0.000538	0.005628	0.000669	0.002411	-0.008982
0.005494	-0.012466	0.003215	0.001473	0.0067	0.004153	0.007504	0.001205	0.005226	0.003483	0.01501	0.001071	0.004287	0.003617	-0.004961	0.006164	0.003349	0.009246	0.003483	0.008978	0.003885	0.005226	0.003483	0.004153	0.012731	0.004958	-0.000806	0.003215	0.003617	0.000535	0.000803	-0.003218	0.0067	0.003751	0.010185	0.004823	0.00737	0.014474	0.006432	-0.006837	0.009515	0.001339	-0.008446	0.003215	-0.009652	0.004019	0.00603	0.010185	0.001875	0.000669	-1.612236E-6	0.007102	-0.005229	0.002679	0.010319	0.004958	0.007236	0.005628	0.005762	-0.016621
0.0067	-0.000806	0.006968	0.005762	0.002411	0.000669	-0.000404	0.011927	0.0067	0.009515	0.012195	0.0067	0.00536	0.003081	0.006432	0.009515	0.000669	0.011391	0.012731	0.007772	0.002143	0.010453	0.006566	0.012597	0.025062	0.015546	0.004287	0.001607	-0.001476	0.013401	0.007504	-0.005497	0.013401	0.002277	0.011525	0.013804	0.004019	0.019969	0.008442	-0.007373	-0.002146	0.004958	-0.001342	0.003617	0.000535	0.009649	0.004019	0.008576	0.003483	0.002143	-0.005497	0.012463	-0.006301	0.008174	0.003349	0.005494	0.012195	0.009246	0.009917	0.001875
0.000803	0.00603	0.007638	0.004287	0.003215	-0.001744	0.002143	0.002545	0.0004	0.010587	0.008442	0.003885	0.002277	0.003617	0.014072	0.001205	0.002411	0.0004	0.009381	0.002009	0.012463	0.005494	0.014206	-0.007239	0.024392	0.010051	0.006566	0.004287	0.003349	0.007236	0.002009	0.000937	0.00737	0.00603	0.014206	0.012329	0.004153	0.012061	-0.003218	0.001741	0.008308	0.010319	-0.00161	0.008308	0.009649	0.006298	0.010855	0.010319	0.002947	0.005762	-0.002146	0.006834	0.003885	0.012731	0.00536	0.001741	0.015546	-0.002816	0.016752	0.000803
0.003215	-0.00094	0.000132	-0.002012	0.00804	0.000937	-0.00362	0.007772	0.001473	-0.004827	0.002143	0.004421	0.000132	0.003349	0.011391	0.006298	0.003349	0.004958	0.000535	0.002411	0.016618	0.005092	0.006298	-0.009786	0.020773	0.008844	0.010185	0.002411	0.002009	0.007236	-0.004827	0.001071	0.005092	0.010721	0.008844	0.008308	0.010051	0.00804	-0.001342	0.004555	0.007906	0.00536	-0.004425	0.011927	0.003617	0.007236	0.008174	0.012463	0.003483	-0.002816	0.002545	0.003483	0.010185	0.006298	0.002277	0.002411	0.007504	0.003215	0.00737	-0.011528
0.005092	0.0067	0.004421	-0.001744	0.004287	-0.003888	-0.006033	0.013938	0.001339	-0.007105	0.004689	0.004287	-0.004559	0.004153	0.006164	0.009112	-0.000136	0.0067	0.003349	0.003751	0.008308	0.009917	-0.00228	0.007906	0.00536	0.005896	0.004019	0.001071	0.001875	0.011257	-0.00362	-0.006703	0.002277	0.007906	0.005494	0.009381	0.018897	0.001205	-0.003888	0.007102	0.003081	-0.005095	0.000937	0.000132	-0.004291	0.001875	-0.002146	0.001741	0.000266	-0.004559	-0.006435	0.002277	0.001071	0.000535	0.004555	0.002947	0.003349	0.007504	-0.006435	-0.001476
-0.003754	-0.002146	0.008174	0.008442	0.002143	-0.005631	0.010051	0.005896	0.005762	0.006834	0.007102	-0.000672	-0.000806	-0.002012	-0.004693	-0.003486	0.00804	0.004287	0.013804	-0.001074	0.011927	0.003483	-0.000806	-0.00362	0.00536	0.005896	0.000803	0.012463	0.009783	0.006834	0.000266	-0.005765	-0.005363	0.007906	0.007638	0.003751	0.01568	-0.003486	-0.006569	0.014072	0.00871	-0.001342	0.000803	0.001741	-0.005631	0.004555	0.00737	0.008174	0.003349	0.008174	-0.000404	0.005628	0.004287	0.003081	0.003349	0.006834	0.00603	-0.000136	-0.01126	0.001339
0.007236	-0.00161	0.0067	0.008978	0.006566	0.006968	0.012865	0.010051	0.012195	0.001071	0.0067	-0.000806	0.007638	-0.005229	-0.010992	-0.006435	0.001875	0.011927	0.007772	0.004421	0.01434	0.003215	-0.001744	0.002947	0.002679	0.006566	0.000803	0.016752	0.0067	0.002143	0.005494	-0.002414	-0.002682	0.013669	0.009515	0.005226	0.009246	0.002411	0.00536	0.003617	0.009917	0.004421	0.003215	0.009515	-0.00094	0.019835	0.009112	0.014608	0.005628	0.010453	0.002813	0.007772	0.010989	0.009515	-0.00161	0.010453	0.002143	0.015412	-0.007105	-0.00161
0.018495	0.008442	0.001473	0.010051	-0.005899	0.014876	0.004958	0.011257	0.009783	0.008308	0.010587	0.007236	0.012329	0.005896	-0.002816	0.010855	0.004823	0.00603	0.005762	0.005226	0.016082	0.005762	-0.000672	0.017556	0.010185	0.00603	0.006834	0.004689	0.006834	0.00804	0.010453	0.007638	-0.004961	0.013133	-0.002682	0.006298	0.007236	0.010051	0.007236	0.009649	0.004287	0.006566	0.012597	0.011793	0.007504	0.002545	0.017958	0.003617	0.004287	0.000669	0.015144	0.001071	0.006432	0.004019	0.005762	0.0004	0.004019	0.019299	-0.000538	0.000669
0.000803	-0.016487	0.003751	-0.008311	-0.012064	-0.009518	0.001741	-0.006167	0.002545	0.006164	0.001607	-0.001342	-0.006703	-0.008714	-0.004827	0.004287	0.000535	0.00536	-0.002414	0.002277	0.003751	0.00804	-0.00858	0.004555	0.002545	0.000669	0.001205	-0.007373	-0.004023	-0.003218	-0.002548	-0.000806	-0.003754	-0.005899	-0.007641	-0.007909	0.001205	0.002009	-0.004157	0.002679	-0.004291	-0.002414	-0.005095	0.005494	-0.00858	0.0004	0.002545	0.002545	-0.006837	-0.003486	-0.00027	0.000266	-0.011796	-0.006971	-0.009384	-0.010858	-0.005095	-0.009384	-0.007641	-0.013539
0.004555	0.007638	0.019835	0.003885	0.011793	0.005226	0.013535	0.011927	0.019567	0.009783	0.019835	0.005628	0.013267	-0.000538	0.011659	0.000937	0.007638	0.019969	0.014072	0.023052	0.013267	0.02265	0.004823	0.021979	-0.002012	0.01434	0.001339	0.012731	0.001071	0.009381	-0.005631	0.010453	0.016752	0.010721	0.019433	0.009515	0.019969	0.014876	0.017422	-0.00027	0.018763	0.003751	0.010989	0.000132	0.008844	0.018227	0.005226	0.015144	0.011123	0.013669	0.003617	0.025196	0.003215	0.016618	-0.010456	0.011927	-0.000672	0.015948	0.000669	0.008978
