0.005494	-0.000136	-0.006703	-0.003084	-0.010456	0.002009	-0.004961	0.000803	-0.006301	0.002545	0.006298	0.010319	0.009381	-0.002146	-0.000404	-0.00295	-0.00027	-0.003218	0.002009	-0.004425	0.003349	0.004689	0.000937	-0.000672	0.000937	0.007236	-0.003888	0.000803	-0.004961	-0.001342	0.01501	0.001205	-0.004693	0.002143	-0.000136	-0.003486	-0.002414	-0.004827	-0.000404	-0.01059	-0.006837	0.011257	0.005092	0.001071	0.002143	-0.012734	-0.002816	-0.007775	0.003483	0.001339	0.007638	-0.01059	-0.002682	0.007102	0.000669	-0.004425	-0.015147	0.008576	-0.004291	0.011123	0.004153	-0.011394	-0.004693	-0.005899	-0.01193	-0.005899	-0.00094	0.010855	0.002679	0.003751	0.004689	0.004287	0.002679	0.004823	0.004287	-0.005497	-0.004291	0.001473	-0.002146	-0.003486	-0.011796	0.004823	-0.000806	-1.612236E-6	-0.009518	-0.0126	-0.001208	0.000535	0.005092	0.000937	-0.008177	-0.000538	0.004019	0.003081	-0.00228	-0.004827	0.002143	0.008978	0.002545	0.001875	-0.006301	-0.002816	-0.002414	-0.001342	0.004019	0.001339	0.003215	-0.007507	0.002009	-0.004559	0.006968	-0.00362	0.001339	0.001741	0.007906	-0.004827	-0.008714	0.014072	-0.003888	0.000266	0.006164	-0.005631	-0.002816	-0.006971	-0.005899	-0.002414	0.005226	0.00737	0.008174	0.001607	-0.000538	-0.001074	-0.010322	-0.000136	0.004689	0.004823	0.001741	0.002009	0.010185	0.010855	0.00536	-0.009652	-0.009786	0.003349	-0.000806	0.00804	0.012061	-0.004961	-0.010188	-0.000538	0.000132	-0.004827	-0.00228	-0.000538	0.001875	0.004153	0.001875	0.005896	0.006834	0.003483	-0.004425	-0.004827	0.001473	0.001607	0.006432	0.011525	-0.002414	0.006432	-1.612236E-6	-0.005229	0.005226	-0.005363	-0.000538	-0.005765	0.002813	0.000535	0.003081	-0.003084	0.0004	0.001205
-0.000404	-0.002816	0.001607	-0.006167	-0.006971	-0.001208	0.007102	0.004153	0.001473	0.004689	0.005494	0.002143	0.0004	0.0004	-1.612236E-6	0.005494	0.001473	0.002143	-0.000136	-0.001208	-0.00362	0.014206	-0.00094	-0.003352	0.010319	0.000535	0.002277	-0.00228	-0.004291	0.005762	0.004153	-0.003352	-0.008982	-0.001208	-0.001074	0.002009	-0.001208	-0.000806	-0.001208	-0.00295	0.004958	0.011123	-0.00228	0.000266	0.004287	0.000669	-0.004157	-0.003218	0.003617	0.006164	0.005628	0.001205	-0.006301	0.0067	0.002813	-0.000136	-0.005899	0.009112	-0.008177	0.001473	0.002009	-0.00295	0.005226	0.002679	-0.012332	-0.000806	0.00871	0.003483	0.004153	-0.006435	0.005092	-0.005497	-0.001342	-0.000538	-0.00027	-0.004693	-0.003218	-0.002414	-0.004827	-0.000136	-0.002414	0.002545	-0.001878	-0.000404	-0.011662	-0.006971	-0.002816	-0.001074	-0.000136	0.002411	0.005092	0.000669	0.004958	0.009649	-0.005631	-0.010322	0.000669	-0.004291	-0.001074	0.004689	0.009246	-0.003218	-0.004023	-0.000806	-0.000404	-0.004827	-0.00094	0.004958	0.002545	0.006432	0.007772	-0.000806	-0.004157	0.002947	0.001607	0.004689	-0.003352	0.001339	-0.004961	0.000937	0.00737	-0.00161	-0.000136	-0.003218	-0.00161	-0.006971	0.000803	0.007772	0.003617	-0.005899	-0.006569	-0.008982	-0.00362	0.000803	-0.000806	0.001205	0.001339	-0.009786	0.003081	0.001205	0.007772	-0.004827	-0.004961	0.007906	0.001473	0.0067	0.012999	-0.003754	-0.005497	-0.001074	-0.004961	-0.004425	-0.006971	0.002947	0.006432	0.009515	0.004421	0.003081	0.009246	0.004958	-0.00362	0.001339	0.001473	0.006834	0.001741	0.003215	-0.007105	0.00804	0.002277	-0.002012	-0.007105	0.0004	0.000937	-0.001208	0.005896	0.00737	0.007638	-0.008982	0.001071	-0.006703
0.004958	-0.004023	-0.004961	0.000535	-0.001208	-0.002548	0.002679	0.003751	-0.00161	0.004287	0.008308	-0.004559	0.004555	-0.00027	0.005762	-0.001878	0.013133	0.005762	0.001473	0.00603	0.000669	0.011123	-0.006971	0.005092	0.013669	0.001875	0.001741	-0.001878	0.003483	0.002947	0.001339	-0.01059	-0.002146	0.004421	-0.004827	-0.000136	-0.000806	0.00737	0.003349	-0.001074	0.015814	-0.00161	-0.00161	-0.007507	0.006298	0.005092	-0.010456	0.002411	0.000803	-0.005631	0.010319	-0.005363	-0.007105	0.007102	0.003617	0.004823	-0.000672	0.006432	-0.00228	-0.001878	-0.00228	-0.007373	0.005226	0.009917	-0.008043	0.006432	0.006968	0.007638	0.006834	-0.003352	0.000669	-0.000136	-0.010724	-0.006167	-0.004425	-0.003084	-0.009786	-0.002548	0.0004	0.002277	0.0004	0.003483	-0.004425	-0.004827	-0.002146	0.001875	-0.003754	-0.002146	-0.007775	0.004555	0.003617	-0.002012	0.010319	-0.002146	-0.006033	-0.002012	-0.002146	-0.006569	-0.005229	0.002009	0.009917	-0.010054	0.003349	0.007102	0.008978	-0.005899	-0.001744	0.005628	-0.001744	0.009783	0.011391	-0.008714	-0.002414	-1.612236E-6	0.003081	0.007102	-0.004827	-0.006837	0.003885	0.00737	0.009783	-1.612236E-6	0.002947	-0.003888	0.005494	-0.003084	-0.001744	0.006566	0.00536	-0.008848	-0.005095	-0.008982	-0.003888	-0.004961	-0.006167	0.010319	0.002411	-0.006837	0.003349	-0.002146	-0.002414	-0.00027	0.007236	0.003751	-0.00161	-0.002816	0.010587	0.004823	-0.002682	-0.004559	0.000535	-0.006301	-0.001744	-0.004827	0.013133	0.011659	0.000937	0.00804	-0.004961	-0.00362	0.004019	0.001473	-0.010992	0.001071	0.007772	0.000937	-0.002146	0.004019	0.001205	0.004958	-0.003486	-0.003084	0.003617	0.00737	0.003617	0.002009	0.002009	-0.00228	0.004153	-0.011796
0.004689	0.001875	-0.005497	-0.000672	0.003483	0.001875	-0.003486	0.003483	-0.001208	-0.000538	0.002545	0.000535	0.011123	0.002411	-0.002682	-0.002548	0.021443	0.010051	-0.002012	-0.000136	-0.00161	0.007504	-0.005095	0.010721	0.002143	-0.001476	-0.003218	0.002813	0.005896	-0.005631	0.003617	-0.009116	-0.004559	0.007504	-0.001476	0.000937	-0.005363	-0.003888	-0.000404	-0.009384	0.004421	0.008442	-0.00027	-0.007507	-0.001744	0.001607	-0.009518	-0.000404	0.0004	-0.004291	0.009246	-0.012064	-0.003084	0.006432	-0.001744	0.005628	-0.005899	0.006298	0.004019	-0.008311	-0.000672	-0.006569	-0.005631	0.000803	-0.003754	0.00536	0.004689	0.00804	0.000669	0.002679	0.004287	0.007906	-0.005631	-0.005497	-0.004157	-0.001476	-0.005229	-0.005095	-0.00295	0.005896	-0.004693	0.00804	-0.004425	-0.00094	-0.007641	-0.000404	-0.005899	-0.004425	-0.003084	0.003081	0.001875	-0.006837	0.009917	-0.01126	-0.005229	0.000803	0.002009	-0.00228	-0.005229	-0.001074	-0.002414	-0.013941	0.001205	0.004958	0.011123	-0.000404	-0.00295	-0.001476	-0.005229	-0.003486	-0.002682	-0.009652	-0.006435	0.005226	0.007236	0.000535	0.002545	0.007504	-0.004023	0.005494	0.004421	-0.009116	0.002411	-0.001744	0.002143	0.003081	-0.007105	0.003617	0.004689	-0.004961	0.000132	-0.006435	-0.003888	-0.000806	0.005628	0.005494	-0.003352	-0.003084	0.003617	-0.007105	0.003215	0.003215	-0.000136	0.011525	-0.003084	0.000803	0.00603	-0.00027	-0.007239	-0.001476	0.001741	0.000669	0.001071	-0.005363	0.007102	0.001607	0.002545	0.005092	0.00536	-0.003084	-0.002548	0.0004	-0.005229	-0.00295	0.0067	-0.00094	0.008978	-0.000538	-0.002012	-0.006033	0.000535	-0.002414	-0.005229	0.009246	0.002411	-0.000538	0.001741	-0.001744	0.005628	0.005896
-0.007507	-0.005363	0.000535	-0.004827	-0.00228	0.0004	0.000535	0.000132	-0.003352	-0.003754	-0.008043	-0.004559	0.003751	0.004287	-0.007909	0.002277	0.015412	0.008174	-0.007775	0.002143	-0.006301	0.01501	-0.000538	0.001473	0.013535	-0.004827	0.004823	0.006566	0.005494	0.005092	-0.001878	-0.001744	0.003617	0.003751	0.000535	0.008844	-0.00027	0.000535	-0.005363	-0.005631	0.007102	0.0067	0.004689	-0.010992	0.001473	0.009381	-0.000538	-0.002816	0.004555	0.009246	0.003617	0.004958	0.000937	-0.001342	-0.006971	0.007102	-0.002146	0.001875	0.004958	-0.002548	0.002813	-1.612236E-6	-0.000806	0.006432	0.012061	0.00603	0.01568	0.006566	-0.002012	-0.01059	0.007236	0.006164	0.006566	-0.005765	-0.005497	0.005628	-1.612236E-6	-0.000404	-0.003084	0.001741	-0.003084	0.004958	-0.006301	0.004689	-0.008446	-0.005899	-0.00362	0.002947	-0.000404	-0.000806	0.00737	-0.001744	-0.005095	-0.013137	-0.010054	0.004958	0.000535	-0.002414	-0.002146	-0.003218	0.004555	-0.002012	-0.000136	0.008576	0.001875	0.00603	-0.009384	0.004019	-0.000136	-0.007105	-0.000538	-0.010322	-0.013539	-0.004827	0.008442	0.001607	-0.006033	0.004823	0.001473	0.011123	-0.007775	-0.002816	-0.003084	0.003483	-0.005899	0.0004	-0.015013	-0.006971	0.004555	-0.006703	0.001473	0.004019	-0.000404	0.002143	-0.001476	-0.000672	-0.007105	-0.00161	-0.000136	-0.015683	0.00737	0.004019	-0.000806	0.011927	-0.001342	-0.008982	-0.000136	-0.002414	-0.008043	-0.007239	0.002545	0.002411	-0.003084	0.005226	0.001607	0.001875	-0.001476	-0.006703	0.00737	-0.00027	0.005628	0.007236	0.015278	-0.000136	0.002277	-0.007239	-0.000672	-0.000404	-0.004425	-0.006837	0.007638	-0.002414	-0.007373	0.0004	-0.004425	0.000937	0.005896	-0.006033	0.002411	-0.002146
-0.007641	-0.004157	-0.003486	-0.00027	-0.006167	-0.001208	-0.00094	-0.001208	-0.000672	0.002009	-0.007239	0.0004	0.004153	0.009381	0.006164	-0.001074	0.005092	0.001607	0.002411	0.000937	0.004823	0.006834	0.003751	0.002143	0.015814	0.002813	0.007236	0.006164	0.011659	0.007236	-0.001342	0.000132	0.010721	0.010453	0.001875	0.005762	0.005762	0.014072	0.004421	0.00737	0.015412	0.008174	0.001071	-0.009786	0.006164	0.002813	0.0067	-0.004023	0.002411	0.004019	-0.001074	0.000132	0.003483	-0.00027	-0.00925	0.015144	-0.003754	-0.002012	0.007638	0.003617	-0.003084	-0.006837	0.010319	0.011659	0.012329	0.016484	0.014474	-0.004425	0.000803	0.000669	0.001205	0.005226	0.004019	-0.00858	-0.008714	-0.000806	0.002947	0.009246	0.002545	-0.003888	0.003081	0.000669	-0.006033	0.003215	0.001875	-0.006033	-0.000136	0.008442	-0.006703	0.002545	0.006968	0.003483	-0.006703	-0.006301	0.004689	0.009112	-0.002682	0.001071	0.001339	0.006432	0.004019	0.002545	0.004019	0.011123	0.003617	0.001339	-0.004693	-0.004291	0.00804	0.002947	0.002009	-0.003754	-0.009518	-0.006033	0.013804	0.007102	-0.00925	-0.004827	0.009246	0.006834	-0.005899	-0.000538	0.004689	-0.00094	-0.00161	0.002277	-0.002548	-0.005497	0.002545	-0.010322	0.003751	0.009381	-0.005229	-0.004425	-0.008714	0.006432	0.0004	-0.005631	0.000937	0.004421	0.002813	0.004421	0.004958	0.001473	-0.003888	-0.005631	-0.005631	0.001607	0.000266	-0.002146	0.010855	0.005092	-0.004425	0.001875	0.003751	0.007236	0.001875	0.0004	-0.002012	0.007638	0.004958	0.008308	0.006164	0.001205	0.008174	0.003215	0.002545	0.004019	-0.000806	-0.001208	0.007772	-1.612236E-6	-0.000806	-0.003888	-0.001476	-0.002414	0.001339	-0.006569	0.007102	-0.005229
-0.002414	0.014876	0.003483	0.001071	0.006432	0.011391	0.00737	0.003617	0.0067	0.007102	0.000937	0.014608	0.005896	0.011659	0.009381	-0.000404	0.000266	0.000132	0.011257	0.004287	0.007772	0.005092	0.004823	0.009381	0.003751	-0.000672	0.003483	0.008174	0.011391	0.000535	0.003081	0.006566	0.0067	0.014608	0.004958	0.006164	0.001205	0.008442	-0.000538	0.004019	0.009112	0.016216	-0.003754	0.001205	0.009917	-0.00228	0.004555	-0.001744	0.002411	0.001607	0.0004	-0.003888	0.005092	0.012329	-0.00094	0.013133	0.004555	0.003349	0.010587	0.008174	-0.004961	0.005762	0.009917	0.008308	-0.00027	0.012061	0.005896	-0.005229	0.006834	0.009917	-0.00027	0.007504	-1.612236E-6	-0.00362	0.002143	0.002813	0.004555	0.006834	0.001875	0.001741	0.011659	0.001071	0.005896	0.003483	0.0067	0.003885	0.004421	0.000535	0.001875	0.001473	0.007236	0.00603	-0.000404	0.001875	0.011793	0.003483	-0.004425	-0.005497	0.001607	0.012865	0.001339	0.002679	0.00536	0.003215	0.005762	-0.00992	0.004019	-0.005363	0.003215	0.004689	0.003081	0.001741	-0.004425	0.001339	0.011257	0.010319	0.000937	0.005226	0.006164	0.005762	-0.000806	-0.001744	0.010185	0.003751	0.0004	0.001205	0.00737	0.002143	-0.001208	-0.007775	0.005628	0.004823	0.001473	0.004153	0.005628	0.002947	0.011391	-0.006435	0.008442	0.013267	0.004153	0.009381	0.003215	-0.000538	-0.006703	0.005494	-0.002146	0.003885	0.010721	0.004287	0.010051	0.01568	-0.003218	0.008978	-0.000806	0.00804	0.007102	-0.00362	0.003081	0.014072	0.00603	0.011257	0.010185	0.008174	0.011793	0.009112	0.010185	0.011123	0.000669	0.002009	0.007504	0.00737	0.000266	0.009649	0.009381	0.009246	0.007102	-0.005497	0.014608	0.005628
0.003483	0.014608	0.011391	-0.00228	-0.00027	0.00804	0.013669	0.005628	0.001875	-0.000136	0.005628	0.011123	0.010721	0.014876	0.000266	-0.000136	-0.000404	-0.00161	0.003215	0.003349	0.003349	0.00804	0.00603	0.004421	0.003617	-0.007775	0.0067	0.012061	0.011659	0.006968	0.000669	0.023454	0.013669	0.007906	0.003215	0.013401	0.003483	0.007504	-0.006301	0.007236	0.006298	0.008576	-0.001744	0.00536	0.012731	0.010989	0.00536	0.005896	0.006834	0.0067	0.004153	-1.612236E-6	0.004019	0.011391	0.006834	0.009381	0.014206	0.005896	0.00536	0.007772	-0.002816	0.001473	0.008576	0.011123	0.004689	-0.00161	0.010989	0.004421	-0.000672	-0.001208	0.00804	0.006298	-0.000538	0.003483	0.006164	0.011391	0.007236	0.004689	0.006164	0.006298	0.001205	0.002143	0.012329	0.002411	0.009381	0.001473	0.002947	0.007236	0.012061	0.000669	-0.002146	0.013669	-0.003084	0.00536	0.010319	0.006432	0.004689	-0.005497	0.007102	0.007772	0.013133	0.005494	0.004823	-0.001878	-0.004291	-0.005363	0.009515	0.00536	0.005092	0.002679	0.013401	-0.005229	-0.000672	0.006566	0.010319	0.010721	0.004689	0.011123	0.010185	0.009246	-0.001744	0.004958	0.005762	0.009246	0.003081	-0.004291	0.005494	0.002545	0.009783	-0.000806	0.004287	0.00804	0.004153	0.003617	0.004555	-0.002816	0.007236	0.004823	0.010587	0.001741	0.009649	0.005628	0.001875	0.007772	-0.004559	0.00536	-0.003218	0.007236	0.002009	0.001473	0.003483	0.009112	0.000803	0.012865	-0.006569	0.007772	0.004153	-0.007775	0.004019	0.00737	0.008174	0.011257	0.019433	0.015546	0.009649	0.002411	-0.001744	0.010989	-0.001074	0.00871	0.006298	0.004421	0.001875	0.006164	0.010185	0.014206	0.012061	0.003885	0.007906	-0.002146
0.011391	0.001071	0.002277	0.003349	0.000132	-0.002682	0.002813	0.002947	-0.004961	0.007504	-0.000538	0.009917	0.007906	0.006164	0.000937	0.002411	0.005226	-0.001744	0.00737	-0.006033	0.007236	-0.004157	0.008308	0.006298	0.002411	-0.010456	0.002679	0.009515	0.00804	0.015278	0.005628	0.015144	0.003483	0.004019	0.001071	0.003349	0.001875	0.012195	0.00737	0.007638	0.009112	0.008308	-0.002816	0.002411	0.0067	0.004153	0.004421	0.001741	0.010587	0.000669	0.004153	-0.005229	0.004019	0.007906	0.008308	0.011927	0.004555	0.004555	0.002947	-0.003486	-0.005095	-0.013807	0.004823	0.008844	0.003215	0.003885	0.009246	-0.000136	-0.004157	0.002545	0.003483	0.0067	0.000937	-0.001476	-0.000806	0.001473	0.0067	0.006298	0.0004	0.00536	-0.00295	0.003617	-0.00161	-0.005899	0.008308	0.001875	0.004823	0.003751	0.009381	0.005762	-0.002816	0.012463	0.000535	0.011659	0.015948	0.006432	0.010319	0.005494	0.008978	0.00603	0.010319	0.002143	0.003885	0.003081	-0.008848	-0.003084	0.008576	0.0004	0.009515	0.021041	0.000803	0.005762	0.007102	0.015948	0.019969	0.015948	0.002545	0.003885	-0.00027	0.012061	0.000266	0.002277	0.004689	0.001205	0.009112	-0.002816	0.001205	0.0004	0.006164	-1.612236E-6	0.006968	0.005494	-0.005765	-0.004559	-0.005899	-0.000672	0.006432	-0.00362	0.001607	0.007638	0.006298	0.007906	0.004689	0.012329	0.005494	0.007504	-0.005497	0.002679	-0.001878	0.002277	0.008576	0.000803	0.003885	0.0004	0.002143	0.015412	0.005896	0.000803	0.002009	0.006164	-0.002682	0.007906	0.008978	0.012061	0.006566	0.0067	0.002143	0.014072	-0.001878	-0.000672	-0.002414	0.004019	0.008442	-0.001476	0.009246	0.004555	0.002009	0.007638	0.012329	-0.000538
0.008174	-0.002548	-0.005899	-0.005497	0.014206	0.002143	-0.001476	0.001875	-0.000404	0.012597	-0.007105	0.006432	-0.007105	0.000535	-0.00027	0.002009	0.004153	0.005628	0.007772	-0.002682	0.003081	0.003215	0.007504	0.00536	-0.000136	-0.003888	-0.004693	-0.003084	0.001473	0.006968	0.007102	0.004421	-0.003218	0.005226	-0.001208	0.002009	-0.013539	0.007102	0.011525	-0.002414	0.007772	0.010185	-0.004559	0.000669	0.000803	-0.011528	0.003483	-0.000136	0.00603	-0.003352	0.005092	0.002947	0.009917	0.011123	0.012865	0.003751	0.003751	-0.005095	0.002411	0.0004	0.003081	-0.001744	-1.612236E-6	0.000937	0.00804	0.000669	-0.003888	-0.001208	-0.001074	0.000803	-0.004425	0.008174	-0.002146	-0.00295	-0.006971	0.011123	0.00871	0.003215	-0.007909	0.001071	0.005494	0.003885	-0.012332	-0.003888	0.001339	0.009381	0.005226	-0.004291	0.006298	0.006164	0.008174	0.003349	0.001071	0.009515	0.009515	-0.001878	0.006432	0.004287	0.004958	0.004287	0.00536	0.000132	-0.00027	0.001607	-0.003486	-0.004425	0.001473	0.00536	0.004689	0.025196	0.000669	-0.00027	0.014876	0.010319	0.010721	0.010453	-0.005631	-0.001342	-1.612236E-6	0.014072	0.005494	-0.001208	0.003885	-0.003888	0.002143	-0.004693	0.001071	0.001071	-0.002548	-0.007105	0.008978	-0.010456	-0.003486	-0.001744	-0.003352	-1.612236E-6	0.005896	-0.008848	0.00804	0.00737	0.001607	0.017556	0.006298	0.005494	0.010051	0.006432	-0.000136	-0.002682	0.004689	-0.001074	0.003617	0.008442	-0.004559	-0.000136	0.011257	0.016216	0.004958	-0.002146	0.004555	0.00737	0.0004	0.015546	0.008978	0.008308	0.005092	0.002679	0.011123	0.003349	0.001875	-0.00027	-0.00161	-0.00027	0.005226	0.002813	0.011257	-0.00161	-0.00027	-0.00228	0.009515	-0.001342
