-0.00161	-0.000672	-0.002816	0.001473	0.004823	0.00737	-0.004023	0.009515	-0.005497	-0.004291	-0.012064	-0.009384	-0.006435	-0.000404	-0.001074	0.002277	-0.000404	0.006834	0.001205	0.008576	-0.00027	0.002679	-0.005095	0.003617	-0.003486	-0.001744	0.0004	-0.000404	-0.007373	0.002679	0.002009	-0.002816	0.00603	0.00871	0.001071	0.008308	0.003215	-0.000538	0.007638	-0.003754
0.000535	-0.002548	0.001473	0.005092	0.003885	0.004421	-0.003084	0.000535	-0.002146	0.0004	-0.003218	0.004689	0.005494	-0.003218	-0.00161	0.007236	0.003215	0.006298	0.006432	-0.000136	0.005762	0.003483	-0.002012	-0.00228	0.002813	-0.005631	-0.000806	0.000266	-0.001074	0.001741	-0.00027	-0.008043	0.003081	0.00737	0.004153	0.004153	0.005494	-0.012466	0.001875	-0.002548
0.008308	0.001205	0.004153	0.008308	0.009112	0.003349	0.003215	-0.003218	-1.612236E-6	-0.000806	-0.001342	0.012999	0.001339	-0.003084	0.000266	0.0067	-0.006435	0.003081	-0.00228	0.003885	0.007504	-0.001476	-0.004157	-0.005095	0.000669	-0.006837	-0.008848	0.012999	0.004823	0.003215	-0.001342	-0.00027	0.003081	-0.001208	0.00804	0.004421	-0.007373	0.004958	-0.006569	-0.00027
-0.001074	-0.004023	0.003617	0.013267	0.009515	-0.003754	0.007102	-0.009518	0.000132	-0.004827	-0.005765	0.006298	-0.007507	-0.002414	-0.006435	-0.000404	-0.008848	0.002411	-0.008446	0.001071	0.005762	-0.000672	-0.002414	0.006566	-0.004559	-0.005095	-0.003754	0.007504	0.003751	-0.000538	0.005762	-0.008446	-0.001744	0.004287	0.0004	-0.00161	-0.004291	0.006164	-0.007105	-0.00362
0.000132	-0.005899	-0.004827	0.010453	-0.00027	0.000266	-0.000806	-0.004693	-0.006301	-0.003084	-0.004827	0.009783	-0.004023	-0.004291	-0.009652	-0.004827	0.002411	0.000535	0.004153	-0.005229	0.000937	0.002947	0.004555	-0.000538	-0.00362	-0.007373	-0.003486	-0.002816	0.003081	-0.006033	0.000669	-0.007373	0.003617	0.010989	-0.008714	-0.014477	0.007102	-0.000538	0.002143	-0.008311
0.011927	0.002947	0.0004	0.010051	0.002277	0.011257	0.004555	0.008442	-0.006167	-0.003352	-0.00027	0.010989	-0.004827	-0.00295	0.000535	0.002813	-1.612236E-6	0.007504	0.002143	0.005092	0.000535	-0.003084	0.007638	0.003617	-0.00362	-0.002682	-0.008446	0.003751	0.005896	-0.001074	-0.003754	-0.000538	0.007102	0.012463	-0.005363	-0.006033	0.003617	0.00536	-0.001878	-0.004291
0.006968	0.007236	0.011927	0.008174	0.007906	0.003215	0.012865	0.004287	-0.004291	-0.001342	0.001205	0.00603	0.000937	0.002813	0.00536	0.007772	0.004019	0.004153	-0.000538	0.011123	-1.612236E-6	0.003751	0.00804	0.022247	0.003215	-0.004961	-1.612236E-6	0.002545	-0.002146	0.005226	0.002545	-0.000136	0.003081	0.009783	0.002411	0.001071	0.002411	0.007906	0.005762	0.002947
0.005896	0.006432	0.007236	-0.001342	0.008174	0.005226	0.005494	-0.001074	-0.004023	0.000132	0.0004	0.003751	0.011525	0.003081	0.001473	-0.00094	0.009515	0.00737	0.006298	0.009783	0.002947	0.01434	0.007236	0.002009	0.005494	-0.008043	-0.002816	0.000937	-0.001878	0.003215	0.00804	-0.003084	0.011123	-0.000136	0.007772	0.002009	0.005762	0.008308	0.013938	0.000266
-0.000136	0.000535	0.002813	-0.003754	0.00603	0.013669	0.000266	0.003349	-0.001878	0.000132	-0.003352	0.002277	0.008978	0.003483	-0.00362	0.002143	0.000669	0.009783	0.001473	0.004689	0.004019	0.007102	-0.002012	-0.000672	0.009783	-0.00925	0.004555	0.007772	0.004019	0.000803	0.005226	-0.002816	0.012329	-0.000136	0.004689	0.004823	0.002143	-0.000538	-0.004291	-0.00161
-0.002682	0.002545	-0.000404	-0.000404	-0.001744	0.001339	0.000803	-0.000404	-0.001878	0.002143	-0.00027	0.003751	-0.003486	0.003215	0.0004	0.002813	0.009917	-0.001074	-0.00027	0.002679	0.002947	0.005226	-0.00094	0.007102	0.007504	-0.016487	0.010051	0.005762	-0.002146	-0.00228	0.002411	-0.004827	-0.004425	0.001607	-0.001074	0.002545	0.006298	-0.004827	-0.000672	0.006164
0.001607	0.005092	0.003617	0.005226	0.0004	0.00536	-0.001074	0.001875	0.004019	0.012195	0.005226	0.002813	-0.006301	0.001875	-0.000136	-0.002146	0.007638	0.002411	0.002143	0.002545	0.003617	0.009515	0.001473	-0.000538	0.001741	-0.003754	0.001607	0.011123	0.002143	-0.003352	-0.000538	-0.003754	0.001741	0.001205	0.001607	0.002545	0.004153	-0.00295	0.00603	0.004823
0.008308	0.003885	0.004689	0.012731	0.001607	0.00603	0.006164	0.007638	0.007504	0.002813	-0.001744	0.009515	0.001741	0.002277	-0.001208	-0.000136	-0.003486	0.004287	-0.002414	0.007504	0.001607	0.003751	0.008442	0.006164	0.001741	-0.001074	-0.000136	0.015814	0.009381	-0.00228	-0.003352	0.001875	0.011123	0.009783	0.00603	0.004287	0.005226	-0.005363	-0.001476	-0.00094
0.010319	0.00871	0.004421	0.004421	0.004019	0.003081	0.007504	0.015948	0.010319	-0.002548	0.003885	0.007504	0.000266	0.006164	0.003349	0.009112	0.004958	0.001607	0.007236	0.009112	0.006968	0.004421	0.011659	0.013938	0.011525	-0.008982	0.002009	0.014742	0.003617	0.002813	-0.000672	-0.004827	0.004287	0.002947	0.006298	0.016484	0.007638	-0.003754	0.008442	0.005226
0.008174	-0.004291	-0.005765	-0.005765	-0.002414	0.001607	-0.011796	-0.001074	-0.000404	0.002679	0.005092	-0.00161	-0.004961	-0.00027	-0.004425	-0.002816	-0.00295	-0.011528	-0.002414	0.004555	-0.001476	-0.00094	-0.00161	0.003885	0.00603	-0.006301	-0.009116	0.009649	-0.010188	-0.004023	0.003751	-0.015147	-0.003352	-0.009652	-0.0126	0.012463	-0.010858	-0.011528	0.003081	-0.008177
0.022113	0.010319	0.000266	0.01635	0.010721	0.002947	0.004287	0.009649	0.0004	0.011927	0.007772	0.015814	0.017288	-0.000672	0.003483	0.004421	-0.00228	0.000937	0.002143	0.010051	0.010185	-0.001074	0.017154	0.009783	0.001473	0.002009	0.001875	0.00536	0.008442	0.005226	0.018763	0.014608	-0.000806	0.010319	0.002277	0.006298	0.002143	0.00603	-0.006167	0.003483
-0.001878	0.006834	0.003215	-0.001476	0.002143	0.012195	-0.00295	0.012061	0.020505	-0.010992	0.005494	-0.006703	-0.008848	0.004823	-0.016755	0.009112	0.015546	0.001339	0.0004	-0.013673	-0.00094	0.006566	-0.003888	0.004555	0.010051	-0.016755	0.002679	0.012999	-0.002548	0.006298	-0.015013	0.003885	-0.005631	-0.008982	0.004019	0.013267	-0.008848	0.012195	0.010185	-0.005363
-0.073852	-0.030829	-0.028148	-0.055758	-0.03753	-0.01193	-0.054418	-0.030292	-0.008714	-0.050129	-0.013539	-0.072914	-0.0445	-0.020374	-0.064336	-0.020508	-0.014477	-0.04785	-0.039004	-0.082296	-0.040881	-0.022921	-0.073316	-0.032839	-0.017828	-0.062058	-0.030427	-0.0126	-0.044366	-0.019034	-0.083234	-0.047046	-0.026138	-0.07077	-0.037798	-0.020106	-0.069027	-0.02855	-0.016353	-0.049459
-0.313499	-0.180406	-0.122907	-0.262969	-0.174509	-0.094761	-0.253989	-0.138723	-0.089936	-0.218739	-0.110443	-0.301168	-0.1855	-0.116474	-0.263773	-0.155745	-0.098648	-0.25104	-0.162983	-0.340975	-0.219945	-0.129877	-0.310014	-0.199171	-0.109907	-0.265382	-0.155879	-0.09141	-0.223832	-0.132558	-0.325695	-0.209625	-0.129743	-0.295673	-0.191665	-0.113927	-0.30224	-0.175045	-0.105886	-0.254659
