0.002143	-0.000404	-0.001878	0.002411	-0.00228	0.010185	-0.006301	0.010855	0.00804	-0.004961	0.010319	0.002143	0.007638	-0.006435	0.010721	0.006968	0.007906	-1.612236E-6	0.001071	-0.007775
0.007504	-0.002682	0.005762	0.004555	0.004823	0.005896	-0.002548	0.005762	0.000132	-0.008311	0.010721	0.005628	0.004153	-0.008714	0.008308	0.000266	-0.003486	0.000535	0.002009	0.001339
0.005896	-0.000806	-0.001074	0.0004	0.007236	-0.000136	-0.002682	-0.005229	-0.00161	0.003215	0.008174	0.002947	-0.002146	-0.006167	0.001205	-0.004291	-0.006435	-0.001074	-0.006703	0.00804
0.002679	0.001071	-0.00161	-0.001476	0.004689	-0.006435	-0.002816	0.000535	0.00603	0.001339	0.001741	-0.004559	0.003349	-0.003218	0.005226	-0.002414	0.004689	0.006968	0.0004	-0.001342
0.003885	-0.00027	0.008308	0.002545	0.009783	-0.007641	0.001875	-0.001878	0.00536	0.000535	0.001741	-0.000538	0.003483	0.003081	0.006298	0.001205	0.003081	0.0004	-0.006837	0.006834
0.001205	0.003215	0.009783	0.008442	0.009112	-0.004961	-0.004559	-0.00295	0.007504	0.003349	0.002009	-0.001878	0.006298	0.003349	0.002947	0.002545	0.000669	0.000937	-0.000538	0.006298
0.000266	0.001607	0.003885	0.010051	0.010185	0.005762	-0.004291	0.010989	0.00536	0.001875	0.002813	0.001071	0.004823	0.003751	0.002947	0.001071	0.012195	0.011525	0.016886	0.001607
0.006298	0.008844	0.008308	0.007102	0.007772	0.006164	0.005092	0.008442	0.006968	0.006968	0.012061	0.011927	0.005628	0.006968	0.005896	-0.000672	0.002813	0.002143	-0.00094	0.010185
-0.001074	0.010319	0.005896	0.003215	0.0004	0.003885	0.008174	0.005092	0.010855	0.009246	0.009112	0.003885	0.007102	0.0004	0.000937	-0.002414	-0.006971	0.001473	0.003617	0.005092
-0.005497	0.003483	-0.003888	0.003483	0.001473	0.002813	0.003483	0.008978	0.002143	0.00804	-0.002414	-0.001074	-0.004425	-0.001878	-0.000806	-0.004827	0.000535	0.002679	0.008174	-0.001074
-0.003486	0.011525	0.003483	-0.003754	0.005226	-0.00362	-0.00027	-0.000136	0.001339	0.010453	0.002411	0.011793	0.001205	0.005628	0.005226	0.000669	-0.001476	-0.003084	-0.00161	0.0067
0.002143	0.008978	0.009515	0.006298	0.008308	0.002277	0.005628	0.006164	0.010989	0.011659	0.007638	0.013267	0.00536	0.001205	0.007236	-0.003084	0.006298	0.004287	0.008978	0.016886
0.007504	0.009515	0.008978	0.012329	0.014474	0.00603	0.007906	0.022247	0.001205	0.010855	0.007102	0.000937	0.004019	-0.002816	-0.004291	0.009112	0.009112	0.019165	0.011927	0.007772
-0.001074	0.003215	-0.003754	-0.000136	-0.003888	-0.00992	-0.003486	-0.00228	-0.007909	0.000803	-0.006971	-0.002682	-0.003352	-0.004827	-0.009786	0.004153	-0.008848	0.006164	0.001071	0.002813
0.011793	0.008978	0.004287	0.012061	0.011525	0.011525	0.003885	0.00871	0.016618	0.000937	0.009515	0.01501	0.007906	0.011525	0.00603	0.006298	0.015546	-0.001476	0.018361	0.030557
-0.006033	0.012999	-0.009652	-0.00858	0.017288	0.001339	0.012463	0.010319	-0.005899	0.008978	0.007906	-0.011662	0.013401	-0.007507	-0.015549	0.004555	0.002679	0.012463	0.004287	-0.00094
