-0.003084	-0.002414	0.004555	0.003483	-0.007105	0.007906	-0.006971	0.001607	0.004823	-0.00362
0.005092	-0.00027	0.002679	-0.00295	-0.003352	0.001875	0.001339	0.004823	0.001875	-0.002146
-0.002682	-0.00094	-0.000136	-0.003888	0.0004	-0.003352	0.005494	-0.004827	0.006566	0.001607
-0.001074	0.004153	0.002009	0.004019	0.001205	-0.00094	-0.001744	0.001339	0.004555	-0.006301
-0.002816	0.004287	0.003483	-0.004157	0.001205	-0.006971	-0.00295	0.002679	0.0004	-0.00295
-0.007909	0.001473	0.004019	-0.00925	-0.003352	-0.006703	0.004689	-0.006435	0.002143	0.002545
0.005896	0.004689	0.007236	0.003349	-0.00094	0.00603	0.006834	0.001339	0.004689	0.006432
0.008576	0.011123	0.007504	0.004153	0.005628	0.012195	0.001875	0.005226	0.008174	0.00804
0.003483	0.010721	0.00871	-0.004693	0.005896	0.006834	0.005092	0.002411	0.006834	0.006834
-0.000136	-0.001342	0.009515	-0.000806	0.011123	0.006834	0.001071	0.006834	0.006968	0.003081
-0.001476	-0.002012	0.001473	-0.000538	0.014474	0.007102	0.000937	0.001473	0.009649	-0.006837
0.004958	0.006566	-0.002682	0.001473	0.003885	0.006432	0.011391	-0.005631	0.002679	0.005494
0.000535	0.00871	0.004555	0.001875	0.012999	0.008576	0.001339	0.010855	0.008174	0.017422
0.004019	0.000937	0.001875	-0.004827	0.003349	-0.000672	-0.009652	0.000937	0.003349	-0.002414
0.015278	0.010051	0.019701	0.009112	0.001339	0.017154	0.005226	-0.007909	0.007504	0.015144
-0.012198	0.011257	-0.000538	-0.017023	0.014876	0.005628	-0.016621	0.008844	0.008174	-0.001208
-0.082564	-0.020776	-0.052944	-0.076533	-0.021581	-0.027344	-0.060449	-0.020374	-0.023993	-0.05348
-0.337356	-0.136445	-0.22906	-0.301034	-0.121433	-0.166065	-0.26699	-0.111113	-0.159632	-0.234287
-0.751778	-0.449808	-0.62713	-0.729127	-0.421393	-0.517493	-0.678195	-0.401423	-0.511864	-0.622707
-1.09771	-0.923605	-1.09771	-1.09771	-0.90417	-1.031097	-1.09771	-0.877096	-1.026138	-1.09771
-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771
-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771
-0.865302	-1.09771	-1.09771	-1.06246	-1.09771	-1.09771	-0.865704	-1.09771	-1.09771	-0.853641
1.098109	-0.183087	0.842781	1.091408	-0.013003	0.402358	1.098109	0.008576	0.714514	1.098109
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	0.96944	1.098109	1.098109	0.946655
0.38614	0.875753	0.471785	0.911807	0.615734	0.581422	-0.218873	0.50918	-0.057903	0.042486
0.944242	0.645891	0.675645	1.098109	-0.133228	1.013134	0.577937	0.457578	-0.183757	0.454763
0.748558	1.098109	1.098109	1.098109	0.747084	1.098109	1.098109	1.098109	1.01434	1.098109
-0.888489	0.772281	0.069292	-0.529958	0.639323	1.045033	0.445247	1.06688	0.637045	0.107223
-0.828041	-0.590405	-1.09771	-1.09771	-0.919986	-0.705001	-0.539474	-0.742664	-0.640801	-0.855786
0.243398	-0.431981	-0.35344	-0.339635	-0.440693	-0.369657	0.323548	-0.615737	0.245006	0.239243
0.260017	-0.15226	-0.011394	-0.254391	0.955903	-0.262567	0.132554	0.275029	0.965955	0.736495
0.698833	-0.118753	0.056157	0.286421	0.966357	-0.432786	0.018897	0.081489	0.413214	0.625786
0.649778	0.500468	0.943706	0.817048	1.098109	0.311351	0.49256	0.436133	0.460527	1.047714
-0.860477	0.2375	0.306794	-0.32717	0.560379	-0.132692	-0.601128	0.233479	-0.325293	0.096232
-1.09771	-0.846805	-0.757273	-1.09771	-1.09771	-1.066347	-1.09771	-1.09771	-1.09771	-1.09771
-1.09771	-1.09771	-0.685701	-1.045707	-1.09771	-0.890633	-0.901088	-1.09771	-1.09771	-1.09771
-0.532504	-1.09771	-0.707414	-0.73355	-1.09771	-0.604881	-0.661844	-1.09771	-0.797348	-1.09771
-0.10736	-0.8393	-0.978423	-0.503688	-1.01756	-0.423135	-0.470582	-0.532504	-0.204666	-0.837155
0.331187	-0.350491	-0.765985	-0.226647	-0.09704	-0.234287	-0.069161	0.060044	0.137648	-0.357059
0.620961	0.284545	-0.303312	0.074251	0.630745	-0.17089	0.131482	0.425947	0.215117	0.214045
0.605146	0.790778	0.144349	0.408925	0.913549	0.108027	0.160433	0.631549	0.280792	0.556627
0.556224	0.840101	0.573916	0.707947	0.833265	0.524459	0.32663	0.750434	0.481033	0.776972
0.221149	0.630343	0.766116	0.908054	0.717061	0.733279	0.594423	0.896259	0.721886	0.945583
-0.347944	0.423802	0.596702	0.854978	0.577937	0.717865	0.478487	0.885671	0.698699	0.736897
-0.479696	0.141266	0.168341	0.522717	0.179733	0.517356	0.054147	0.39445	0.328909	0.27409
-0.380246	-0.184561	0.010319	0.205735	-0.183489	0.255058	-0.092349	-0.071976	0.081623	0.031227
-0.415362	-0.411207	0.035382	-0.374885	-0.338562	-0.080956	-0.375421	-0.270341	-0.07345	-0.28495
-0.566012	-0.71693	-0.314973	-1.09771	-0.667607	-0.579683	-0.861683	-0.732612	-0.482779	-0.813834
-0.838764	-1.06246	-0.811287	-1.09771	-1.033644	-1.09771	-1.09771	-1.09771	-0.890499	-1.09771
-0.926688	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771
