-0.004157	0.013401	-0.000806	0.003081	0.004421	0.011123	0.010319	-0.007641	0.000669	-0.005899	0.00536	0.002411	-0.005497	0.004958	0.000803	-0.003218	-0.005229	0.004019	0.002009	0.006968	-0.003218	-0.002146	0.0067	0.003483	-0.003754	-0.001208	0.002813	0.005762	-0.005631	-0.003218	-0.001074	0.001875	-0.00161	0.005896	0.006298	0.009112	-0.007239	0.003349	0.002947	-0.002012	-0.003218	-0.014611	-0.00858	0.006298	-0.003754	0.001071	-0.005899	-0.000404	-0.005095	-0.010858	0.002679	0.008308	0.002411	0.010319	-0.008043	-0.005229	-0.008714	-0.00094	-0.006435	-0.001074	-0.003754	0.010185	-0.00362	-0.006167	-0.010054	0.0067	0.002277	-0.007775	0.000937	-0.017157	0.00536	-0.002816	0.003617	-0.003218	-0.006569
-0.009518	-0.005497	0.002411	0.001875	-0.003888	0.00536	-1.612236E-6	-0.00228	-0.003888	-0.006971	0.006968	0.000669	0.003349	0.011257	-0.00027	-0.000136	0.003349	0.002813	0.004555	0.002813	-0.013405	-0.002012	0.005092	0.006566	-0.006301	0.002947	-0.002012	0.007102	-0.000136	-0.005899	0.009783	-0.00362	-0.013137	0.005226	-0.001878	0.00804	0.000535	-0.000806	0.002813	-0.007507	-0.001878	-0.013807	-0.006167	0.009246	0.001071	0.001607	0.000266	-0.002548	-0.001476	-0.016353	0.000669	-0.000404	0.003751	-0.004023	0.003349	-0.006703	0.004823	-0.000404	-0.009384	0.001205	0.007638	0.007236	-0.000538	-0.005765	-0.001074	0.006298	-0.00295	-0.004425	-0.00228	-0.004559	0.004019	0.005896	0.001205	-0.005497	-0.001208
-0.003084	0.001071	0.006566	0.008978	-0.00094	0.007236	-0.006033	-0.002816	-0.001074	-0.003218	0.01568	-0.002548	-0.000806	0.003751	0.003483	0.006164	-0.00094	0.006968	0.000266	-0.008848	-0.007641	-0.000538	0.00536	-0.00094	-0.002682	0.005494	-0.001342	0.010989	0.006968	0.001205	0.014474	-0.005899	-0.011394	-0.006569	-0.001878	-0.002414	0.007906	0.004019	0.002679	-0.004559	0.009649	-0.003352	-0.000538	0.005226	-0.001878	-0.003754	0.001071	-0.00161	-0.004291	-0.01059	0.003349	0.000266	-0.000404	0.000937	0.005226	-0.006569	0.000937	-0.00228	0.000937	-0.005899	0.000535	0.001071	0.002679	0.002143	0.002411	0.006834	0.003751	0.003885	0.002411	-0.001208	-0.00161	0.008844	0.011257	-0.006703	-0.00027
-0.000404	0.009783	0.000803	0.004019	0.005762	0.00536	0.000669	-0.00858	0.003483	-0.000672	0.010051	-0.00027	-0.005229	0.002679	-0.005899	-0.004291	-0.011126	-0.004559	-0.000538	0.004287	0.003483	0.002277	-0.001074	-0.006569	-0.00228	-0.001208	-0.002414	0.004958	0.00804	0.000937	0.004823	0.000266	-0.005095	-0.002414	-0.001342	-0.000136	0.007638	0.006834	-0.00027	-0.004425	-0.003218	-0.006435	0.010051	0.002545	-0.006971	0.005092	0.002009	-0.00094	-0.001208	-0.006837	0.002813	0.003081	-0.001476	0.012865	-0.004827	-0.002146	-0.004961	0.000803	-0.003754	-0.008848	-0.005095	0.003885	0.003483	0.003349	-0.014343	0.008442	0.003751	-0.005363	0.002545	-0.002146	-0.004961	0.005494	0.006834	-0.003352	-0.00858
0.001875	-0.000404	0.002813	0.005092	-0.000672	-0.002548	-0.006033	-0.00228	-0.003486	0.001071	0.002411	-0.00228	0.001339	-0.000672	-0.010992	-0.003888	0.002545	-0.004827	0.001741	0.011525	-0.001342	-0.000136	0.000803	0.000535	-0.008714	-0.001476	-0.002012	0.009381	0.003215	-0.008311	0.00871	-0.009652	0.001741	0.010721	0.002947	0.004958	0.003751	0.002947	-0.001074	-0.00161	-0.015013	-0.003352	0.017824	0.001473	-0.004961	0.002277	0.009246	-0.004827	-0.004425	-0.008714	-0.003888	-0.00094	0.001741	0.003081	0.002947	-0.001744	0.006566	0.008174	-0.005631	-0.001744	-0.001744	0.004153	0.001205	0.005762	-0.012198	0.004421	-0.006703	-0.01059	-0.005363	0.003617	0.003885	0.006566	0.002813	-0.001074	-0.005363
-0.000136	0.006566	0.012731	0.016484	0.002545	0.0004	-0.004559	0.006968	0.001473	0.004958	-0.003486	0.001875	0.003751	-0.004827	-0.004023	0.010185	0.004019	0.003617	0.010989	0.010185	0.004153	0.005762	0.0067	0.004019	-0.001208	-0.005095	-0.004961	0.012731	-0.00027	-0.002816	0.010051	-0.000136	0.009783	0.010989	0.007236	0.009246	-0.005631	0.005762	-0.000806	-0.003218	-0.003352	-0.001744	0.005762	0.001741	0.003215	0.002277	0.002947	-0.00228	-0.00027	-0.002146	0.003483	0.00804	0.005762	-0.002682	0.005896	-0.004559	0.003751	0.009917	0.000803	0.002545	-0.003486	0.005494	0.008442	0.0067	0.003885	0.004019	0.002813	-0.00161	0.009112	-0.000404	0.011123	0.003483	0.007638	-0.003352	0.000132
0.00603	0.008308	0.008308	0.011659	0.007638	0.006834	0.001607	0.002813	0.005896	0.009112	-0.00027	0.003483	0.005896	0.000266	0.002009	0.008844	-0.003486	0.00804	0.012329	0.014876	0.013804	0.006968	0.003081	-0.005095	0.000535	0.001875	0.003885	0.010319	-0.000806	0.001071	0.002947	0.014474	0.010185	0.016216	0.012463	0.01702	0.002009	0.012597	-0.002146	-0.000538	-0.001744	-0.00228	-0.003352	0.007772	0.00737	0.007906	-0.001342	0.002143	0.005896	0.0067	0.004823	0.012999	0.004823	0.002947	0.006968	0.002679	0.00603	0.00737	0.003751	0.001473	-0.001744	0.017824	0.0067	0.010051	0.004019	0.006566	0.015278	0.007906	0.011257	-1.612236E-6	0.002143	0.001339	0.007906	0.000669	-0.004693
0.012597	0.008442	-1.612236E-6	-0.002012	0.005226	0.015278	-0.006033	-0.003084	0.003215	0.000669	0.010989	-0.004827	0.006834	0.004153	0.005494	0.004287	0.002813	0.011659	0.011525	0.006432	0.016618	0.003081	0.006968	-0.001342	0.001071	0.008978	0.010319	0.011123	0.005896	0.001205	0.004287	0.008978	0.008442	0.008308	0.014474	0.015814	0.002679	0.008308	0.005896	0.00737	-0.006033	0.00536	0.007102	0.00536	0.008308	0.004019	0.009783	-0.002682	0.004555	-0.004157	0.003349	0.011793	0.009112	0.003349	0.013938	0.012999	0.002411	0.002277	0.001473	0.006432	0.008576	0.012865	0.003081	0.002277	0.006566	0.008576	0.00804	0.002009	0.002411	0.003349	0.00737	0.002143	0.004823	0.004153	-0.007373
-0.006167	0.009381	0.006298	0.001071	0.004287	0.018361	0.001339	0.006298	0.009112	-0.004023	0.00603	-0.001074	0.006432	-0.000672	0.005494	0.004958	0.00603	0.005762	0.012061	0.005092	0.00737	0.002679	0.004153	0.000669	0.0067	0.007102	0.006834	0.010453	-0.005765	0.007638	0.000937	0.003751	-0.003754	-0.003084	0.009112	0.009649	-0.008982	0.003617	0.006834	0.008978	-0.001074	-0.007641	0.008174	-0.007909	0.00737	0.00603	0.003617	-0.004425	0.004287	-0.008714	0.014876	0.009917	0.009515	0.002411	0.018227	0.004421	-0.007775	0.005092	0.007236	0.004823	0.001607	-0.003218	0.003215	-0.00228	0.002277	0.004153	0.003081	0.000937	0.005628	-0.004425	0.013938	0.003617	0.002277	-0.001342	-0.002548
-0.006971	0.002277	-0.00228	-0.002816	-0.002816	0.01568	0.006298	0.003617	0.00536	-0.006971	-1.612236E-6	-0.008043	-0.00027	-0.005095	-1.612236E-6	0.005628	0.002813	0.011123	0.00871	0.004958	0.008576	-0.005095	0.0067	-0.004291	0.001607	0.007638	0.006164	-0.001744	-0.008043	-0.005899	-0.001208	0.007504	-0.004425	0.001339	0.006566	0.008308	-0.004425	-0.004693	0.000266	0.009381	-0.009518	-0.01756	0.000937	-0.001074	0.003081	0.008442	-0.00362	0.003885	0.010185	0.001741	0.010855	0.009649	0.004153	0.001339	0.013267	-0.001074	-0.000672	0.002009	0.007504	0.005628	-0.010724	-0.000806	-0.003888	0.011391	-0.002146	-0.004559	-0.000404	0.009783	0.002545	-0.002682	0.003081	0.0067	0.004019	-0.004425	-0.001074
