-0.004023	-0.001074	-0.00925	-0.002548	0.000266	-0.00161	0.000937	0.002947	-0.004559	-0.000404	0.002143	-0.005229	0.002947	-0.008311	-0.002816	-0.00362	0.005896	-0.000538	0.010185	-0.004023	0.003215	0.004689	-0.004827	0.001473	-0.004425	-0.00094	-0.002414	-0.004559	-0.001342	0.000937	0.004689	0.001741	0.007906	-0.000538	-0.00094	-0.008177	0.003751	-0.004827	-0.006301	0.013401	0.005896	-1.612236E-6	0.007102	0.003483	0.000803	0.005762	-0.015147	0.003349	-0.006301	0.012195	0.007236	-0.002816	-0.001342	-0.013003	0.007102	-0.000806	-0.005095	-0.001476	-0.000404	-0.001208	-0.002682	0.000803	0.001205	-0.004693	0.003349	-0.008177	0.002277	-0.008848	-0.005363	0.003215	0.0004	0.0067	-0.002816	0.001875	0.004958	0.002009	0.003081	-0.002816	0.008174	0.004287	0.0004	0.003885	-0.003352	-0.003888	0.002545	0.001875	-0.001744	0.001205	0.003751	-0.010188	-0.002816	0.00536	0.005628	-0.008177	-0.001342	0.001607	0.00603	0.0004	0.002143	0.002947	-0.005363	0.003081	-0.005765	-0.006167	-0.00094	0.004958	-0.006971	0.002009	0.004823	0.003617	-0.010054	0.007102	0.004287	0.00737	-0.008714	0.000803	-0.004291	-0.005229	-0.00228	0.000803
-0.004023	0.0004	-0.007105	-0.002682	0.004689	-0.009116	-0.002414	0.004019	-0.003888	0.003215	0.006566	-0.003218	0.006432	-0.000404	0.000803	0.0067	-0.003084	0.00804	0.010989	-0.001074	0.0067	-0.002012	0.003215	-0.00295	0.004421	-0.000672	0.003349	-0.001476	0.004958	-0.004559	0.002277	-0.001744	0.006566	0.005226	0.008174	0.001473	0.003617	-0.002682	-0.001208	0.012731	0.006566	-0.002146	-0.000538	0.005896	-0.002548	0.010051	-0.012332	-0.004961	-0.010054	0.003215	-1.612236E-6	-0.002548	0.002947	0.000132	0.004689	0.002143	-0.004291	-0.004693	-0.002548	-0.002012	0.000937	-0.001208	0.004958	0.005226	0.000669	-0.00362	0.010051	-0.001208	-0.003486	-0.004425	0.005628	0.0004	0.000669	0.003885	0.008174	-0.005229	0.004153	0.00536	0.003483	0.002947	-0.002548	0.00603	-0.005631	-0.001878	-0.000404	-0.008848	0.009112	0.001071	-0.000806	-0.005363	0.000535	0.002679	0.003081	-0.011662	0.006834	0.007772	-1.612236E-6	0.000937	0.000132	0.002277	0.001875	-0.000404	0.002545	0.0004	0.004019	0.008844	-0.010054	0.005628	0.006164	0.000803	-0.01126	-0.00228	0.001205	-0.00094	-0.005497	-0.007909	-0.00228	-0.006167	0.001473	0.003215
0.001607	-0.005765	0.007772	-0.004291	0.003751	-0.006837	-0.000672	-0.003754	-0.006435	-0.000136	0.003483	0.003483	0.005896	0.005896	-0.010054	0.009917	-0.009116	0.0067	-0.001476	-0.00295	0.005226	-0.000672	0.000266	0.002411	0.009112	-0.003888	0.005628	-0.000806	0.003215	0.001473	-0.002146	-0.005497	-0.003486	-0.001744	0.011391	0.000535	-0.004291	0.001741	0.006566	0.009246	0.007102	0.003081	-0.005363	0.002545	-0.010724	-0.00027	-0.01059	0.000132	-0.004827	-0.00228	-0.003888	-1.612236E-6	0.003751	-0.00161	0.007906	0.004823	-0.00094	-0.00228	-0.003218	0.002009	-0.009116	-0.007507	-0.00094	0.002009	0.006432	0.005226	0.004287	0.002143	-0.003352	-0.000404	0.002545	-0.00295	0.004019	0.0004	-0.000136	0.007638	-0.003084	0.004019	0.013401	-0.006703	0.004555	-0.004425	-0.00295	0.0004	0.000132	-0.003486	0.006968	0.00536	-0.000672	-0.002414	0.006298	-0.001878	0.00603	0.003081	0.011659	0.008174	-0.005363	-0.002012	-0.006435	0.000669	0.003617	-0.001074	-0.006033	-0.000538	0.011793	-0.001208	-0.005497	0.002679	0.01434	-0.005631	-0.001878	0.000803	0.001741	0.006566	-0.003888	-0.007641	-0.006033	-0.006569	-0.001744	0.00603
0.002009	-0.00992	0.006834	-0.006301	0.000535	-0.006033	-0.009116	-0.002012	-0.01193	-0.004425	-0.00027	0.007638	0.00804	0.003885	-0.003352	0.004153	-0.004961	-0.001342	0.002947	-0.01059	0.000669	0.005628	0.005896	-0.000404	0.003081	-0.009786	0.004689	-0.004827	-0.002414	-0.003888	0.003081	-0.003486	-0.005095	-0.008982	0.005628	0.0067	-0.000672	0.002009	0.002143	0.007504	0.002813	0.006164	-0.003352	-0.003486	-0.010992	0.007638	-0.004693	0.001071	0.003885	0.00536	-0.002682	-0.002548	-0.004827	0.0067	-0.002146	-0.00228	-0.007239	-0.00027	-0.006167	0.015144	-0.002146	-0.011662	0.000132	-0.006971	-0.00161	0.002277	0.003081	-0.007507	-0.005497	0.002143	-0.007373	-0.003218	-0.000806	-0.000538	0.002009	0.0067	-0.002146	-0.000806	0.012061	-0.006301	-0.000806	-0.010054	-1.612236E-6	-0.005899	-0.001476	0.006834	0.001339	0.003349	0.003885	-0.002012	0.005628	-0.002816	0.000937	0.00737	0.008576	0.006164	0.001607	-0.002682	-0.006569	-0.000136	0.004823	-0.003218	-0.018766	-0.006167	0.008978	-0.000672	-0.017292	0.001473	-0.001476	-0.003218	0.005896	0.011123	0.015412	0.008844	-0.00295	-0.008311	-0.00161	-0.003754	-0.003888	-0.005497
-0.003754	-0.00094	-0.00228	0.001205	0.004823	-0.013405	-0.009786	-0.000672	-0.015013	-0.00161	0.001205	0.005226	0.001607	-0.000806	0.003081	0.007772	-0.004023	-0.00161	0.003885	-0.009384	-0.000538	0.009649	0.006298	0.000132	-0.000538	-0.007105	0.007504	0.006432	0.004019	-0.003352	-0.004559	0.002947	-0.00362	0.006834	-0.002682	0.001339	0.005628	0.000535	-0.015549	0.004153	0.00536	0.001875	-0.004961	-0.007105	-0.007909	0.011391	-0.006301	-0.00295	0.001875	-0.001878	-0.010054	-0.003352	0.001205	0.007772	-0.005363	-0.010724	-0.003888	0.007638	-0.005229	0.006566	0.000535	-0.006435	-0.005363	0.000535	-0.003352	-0.008848	0.006968	-0.000672	0.001607	-0.002548	-0.002548	-0.007507	0.000937	-0.001744	0.001071	-0.00161	-0.006971	0.006566	0.002947	-0.004693	-0.001074	-0.00362	0.003215	0.001071	-0.00027	0.006164	0.003483	-0.006837	0.001339	-0.003218	-0.000136	-0.000136	0.004153	0.006164	0.007504	0.002947	-0.004827	0.006298	-0.00925	0.003081	0.007102	0.002277	-0.004291	-0.002682	0.004019	0.004019	-0.018364	-0.001878	-0.00161	0.001473	0.00737	0.012597	0.002679	0.001875	0.00603	-0.008982	-0.006435	-0.004693	-0.000404	-0.000806
0.001741	0.008576	-0.000672	0.002277	0.007906	-0.007641	0.002143	-0.00027	-0.011662	0.002545	0.00871	-0.00094	0.005092	0.007772	-0.004961	0.012865	0.004823	0.002813	0.001875	0.004421	0.002947	0.01501	0.009112	0.016752	0.001741	0.002277	-0.001878	0.007102	0.013804	0.009783	-0.006435	0.004287	-0.004961	0.010453	0.001607	0.001205	-0.000136	0.007906	-0.003486	0.002679	0.008978	0.004153	0.002813	-0.004425	-0.001342	0.003751	-0.005899	-0.006301	0.004019	-0.003084	-0.000538	0.007102	0.001741	-0.001476	-0.000538	-0.005765	-0.003352	-0.005095	-0.007909	0.005628	-0.000806	-0.004827	-0.002816	0.004958	0.013267	0.001875	0.011525	0.003617	0.006164	-0.004559	0.006566	-0.006301	0.01501	0.000669	-0.00161	0.010185	-0.005631	0.005092	0.000803	-0.00295	0.0067	0.003215	-0.003218	0.00536	0.005762	0.002143	-0.005095	-0.003084	0.009515	0.00603	0.003885	0.005092	0.011123	0.010855	0.010855	0.00603	-0.00362	0.009515	-0.001744	0.001607	0.010855	0.010453	-0.007641	0.001741	0.00871	0.004019	-0.008177	-0.00295	0.007504	0.003483	0.008442	0.018897	-0.00295	0.004958	-0.000672	-0.01059	-0.009652	-0.001878	0.003751	0.011257
0.002411	0.003751	-0.001342	0.004823	0.006968	-0.000404	0.011123	0.00737	-0.00161	0.003483	0.013133	0.001071	0.005762	0.010587	0.001473	0.005092	0.009515	0.004287	0.013938	0.010051	0.006566	0.01568	0.009515	0.007638	0.00536	0.018897	-0.003888	0.009112	0.006566	0.004689	0.009246	0.001071	0.000669	0.007236	0.009112	0.009917	0.006298	0.004958	0.010721	0.010587	0.004823	0.007772	0.011525	-0.002816	0.005628	0.013804	0.005494	-1.612236E-6	0.00804	0.004287	0.006298	0.006432	0.001339	0.00737	0.00536	0.003349	-0.003486	0.0004	-0.008848	0.009381	0.008978	-0.003218	0.008576	0.002277	0.004287	0.003617	0.009246	0.007906	-0.001342	-0.003218	0.014206	-0.000136	0.015948	0.005092	0.002813	0.011659	0.004689	-0.001208	0.001205	0.004555	-0.00027	0.013535	0.001473	-0.000136	-0.000672	0.002009	0.000803	0.011793	0.010051	0.015412	0.006298	0.001071	0.009112	0.005226	0.013804	0.005896	0.007504	0.009649	0.010855	0.000937	0.008576	0.009515	-0.007775	0.001071	0.006834	0.000132	-0.011394	-0.010188	0.002947	0.011257	0.001741	0.014206	0.011525	0.012061	0.006432	0.000669	-0.003218	0.005226	0.001473	0.007504
-0.001744	0.000132	-0.001342	0.010855	0.002009	-0.003486	0.013535	0.006968	0.002679	0.003483	0.020371	-0.000404	-0.00161	0.002545	0.009246	-0.005631	-0.00161	0.001607	0.009246	-0.003888	0.007102	0.015144	0.004019	0.002143	-1.612236E-6	0.016752	-0.005363	0.017556	0.002813	0.004287	0.006968	0.002143	0.009515	0.012329	0.002679	0.001741	0.010453	-0.000806	-0.000136	0.01434	-0.000672	-0.000136	0.006164	-0.000538	0.00603	0.017154	-0.001208	0.010319	0.002679	-0.005095	-0.002146	0.003349	0.009783	0.011525	0.012731	0.008576	0.007504	0.006432	-0.003218	0.002679	0.009917	0.003215	0.012195	0.006432	-0.002414	-0.006033	0.003215	0.011123	-1.612236E-6	0.002411	0.0067	0.008978	0.007906	0.007504	0.007504	0.00603	-0.00228	0.005494	0.004823	0.004689	-0.000404	0.020505	0.011659	0.004823	-0.005095	0.005092	0.010721	0.01769	0.005896	0.003215	0.002545	0.004019	0.011123	-0.00094	0.012195	0.008174	0.000803	0.013133	0.010587	0.010855	0.009381	0.008978	0.001741	-0.00094	0.007772	-0.001208	-0.002816	-0.006301	0.011391	0.01434	0.00536	0.007102	0.001473	0.012195	0.01769	0.006834	0.001607	0.005494	0.00603	0.011525
-0.001208	0.005092	0.000669	0.00536	-0.004559	0.006566	0.010319	0.000669	0.002813	0.003081	0.018897	-0.00858	-0.000404	0.004823	-0.004559	-0.002548	-0.004157	0.001741	0.001607	-0.00295	0.016886	0.01434	0.002813	0.001071	-0.004023	0.008442	-0.00295	0.009381	0.004153	0.008576	0.005226	0.001473	0.001473	0.012061	0.001339	-0.006837	0.000803	0.005494	-0.003084	0.008308	0.003215	-0.003218	0.001875	0.010453	0.005092	0.014072	-0.000806	0.003617	0.001339	-0.002682	0.006432	0.0004	0.007504	0.008308	0.008978	0.010721	0.016082	0.001205	-0.004291	0.002679	0.000669	0.009649	0.013401	0.006834	0.009917	0.004823	0.007772	0.001875	0.001205	0.0004	-0.004961	-0.004291	0.007102	0.009112	0.007504	0.000669	-0.001878	0.004555	-0.006435	0.005494	0.002411	0.017958	0.009515	0.009246	-1.612236E-6	0.004287	0.001339	0.008174	0.001339	0.000803	-0.001476	0.007906	0.005226	0.001875	0.009917	0.009783	0.000266	0.007906	0.000669	0.007906	0.011391	0.005628	-0.01193	0.000266	0.013804	0.003215	0.000535	0.002813	0.009381	0.00536	0.006432	0.007102	-0.002816	0.005494	0.006164	-0.000404	-0.00094	0.001473	0.009783	0.010855
-0.002682	0.001205	0.002009	-0.000136	-0.002012	0.010319	0.012061	-0.002146	0.002545	-0.002548	0.015144	-0.001208	-0.002414	0.005092	-0.009786	-0.00094	-0.003486	-0.000404	-0.00027	-0.00094	0.017422	0.010989	-0.007105	-0.003888	-0.010054	0.00737	-0.000538	0.008442	0.001339	0.002545	0.00737	0.000803	0.000803	0.011123	0.004421	0.004555	-0.003486	0.008844	-0.003754	0.00603	0.010989	-0.002682	0.000266	0.004823	0.003617	0.009649	0.005494	-0.00295	-0.003352	0.00536	0.008844	-0.002146	0.003483	0.006298	0.004555	0.003349	0.004958	0.004689	-0.005631	-0.004559	-0.002146	0.009112	0.002947	0.006432	0.0004	0.005092	0.00737	0.000803	-0.001878	-0.011662	0.005494	-0.004157	0.006432	0.005226	0.006298	-0.001744	0.002545	0.003349	-0.008848	0.000937	-0.00295	0.011927	-0.007373	0.001741	-0.001208	-0.005095	0.004019	0.001205	-0.003754	0.009515	-0.003486	0.003081	-0.003218	-1.612236E-6	0.003885	0.000937	-0.004425	0.001071	-0.000538	0.001071	0.007504	0.003349	-0.010724	0.002277	-1.612236E-6	0.003885	-0.008982	0.002009	-0.00362	-0.000136	-0.000806	0.001205	0.006298	0.007236	0.007504	-0.00027	-0.002548	-0.008714	0.001339	-1.612236E-6
