-0.00228	0.004555	0.001205	0.003215	-0.008311	0.003885	-0.006971	-0.003084	0.002545	0.004958
0.002679	-0.000136	-0.002816	0.002679	-0.00161	-0.008311	-0.009652	-0.001878	0.004958	-0.000806
0.005092	0.001607	0.004153	0.009515	-0.008311	-0.00858	-0.004559	-0.004425	-0.000538	0.006834
0.000937	0.004958	0.002545	0.011927	-0.002012	0.00737	0.001875	0.001875	0.006968	0.004421
-0.003486	-0.002146	-0.000136	0.007504	0.007504	0.005494	0.002813	-0.004559	0.006164	-0.005631
-0.002548	-0.004023	0.004019	0.008174	0.003349	-1.612236E-6	0.002411	-0.009652	-0.000672	0.010989
0.001339	0.001741	0.001473	0.015278	0.007504	0.013401	0.007638	-0.002816	0.002947	0.012329
0.000937	0.007638	0.002545	0.016216	0.009112	0.009112	0.003483	-0.00362	0.00804	0.000132
-0.002146	0.005092	0.009917	0.015948	-0.000806	-0.00228	-0.004961	-0.001878	0.003885	0.006432
-0.000538	0.000669	0.0004	0.016752	0.000669	0.011659	-0.003084	-0.005229	-0.002012	0.009917
0.005226	-0.004425	-0.009786	0.021175	0.003081	0.011123	-0.002816	-0.009786	-0.000404	0.007504
0.004823	-0.006703	-0.002414	0.012865	0.011525	-0.00161	-0.002012	-0.00027	0.003751	0.007102
0.000937	-0.002548	0.002143	0.013535	0.004555	0.002813	0.01635	0.004287	-0.002414	0.012731
-0.003888	-0.012466	-0.013271	0.005628	-0.009116	-0.007909	-0.00094	-0.006971	-0.010992	0.000669
0.008308	-0.001208	0.004287	0.004823	0.012329	0.006566	-0.000538	-1.612236E-6	0.009917	0.013401
0.012731	-0.010322	0.0004	0.01702	-0.007775	0.000937	0.00737	0.011927	-0.010054	0.005226
-0.019972	-0.077605	-0.041149	-0.016755	-0.089132	-0.049057	-0.029488	-0.017694	-0.066749	-0.036592
-0.101865	-0.309344	-0.204934	-0.137785	-0.346872	-0.252113	-0.180809	-0.096101	-0.272083	-0.180138
-0.396329	-0.731673	-0.587055	-0.456107	-0.80338	-0.667875	-0.572713	-0.378771	-0.688784	-0.552207
-0.878705	-1.09771	-1.09771	-0.961267	-1.09771	-1.09771	-1.09771	-0.847074	-1.09771	-1.088194
-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771
-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771
-1.09771	-0.955504	-1.09771	-1.09771	-0.567218	-0.976547	-1.09771	-1.09771	-0.724168	-1.09771
-0.307199	1.098109	0.530089	-0.086719	1.098109	1.098109	1.068757	-0.069161	1.098109	0.947459
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	1.098109	1.098109	1.098109	0.952016	1.05026	1.098109	1.098109	1.098109	0.963811
0.915962	0.487199	0.377026	0.486797	0.304381	0.067148	-0.407856	0.474064	0.344859	-0.008311
0.404636	1.098109	0.263502	0.056023	1.098109	0.911539	-0.182685	-0.059109	0.923468	0.611177
1.098109	1.052137	0.938077	1.098109	1.098109	1.098109	1.098109	1.002412	1.098109	1.098109
1.098109	-1.09771	-0.243535	0.906982	-0.158023	0.206137	0.560111	0.775632	-0.080152	1.098109
-0.570837	-1.09771	-1.09771	-0.536123	-0.234957	-0.158023	-0.582498	-1.00925	-0.636244	-0.155477
-0.461468	-0.298889	-0.258278	0.15668	0.192466	0.635168	0.440824	-0.824422	0.432246	0.457846
