0.000535	0.002411	-0.00228	0.00603	0.002545	-0.007105	-0.005095	0.004823	-0.004827	0.00603	-0.001342	0.003617	0.009246	-0.001744	-0.001342	0.011123	0.007772	-0.006167	-0.00161	-0.002012	0.002411	0.002143	-0.005899	-0.001878	0.005762	-0.004291	0.002813	-0.007909	-0.008311	0.00603	-0.006033	-0.004559	0.002679	0.003215	-0.007105	-0.003888	-0.002146	0.004421	0.00603	-0.001074	-0.019168	-0.003352	0.002545	0.00536	0.005494	-0.002146	0.007638	-1.612236E-6	-0.001878	0.009649	-0.00295	-0.007775	-0.002548	0.000266	-0.00228	-0.003084	0.003349	0.002947	-0.005497	0.005092
0.005628	0.005092	-0.006837	0.003349	0.008844	-0.00161	-0.007373	-0.004961	-0.000672	0.004823	0.00536	-0.004961	0.005762	-0.002682	0.008978	0.000669	0.001473	-0.003888	-0.000136	0.001741	0.000803	0.00603	0.001741	-0.001208	-0.00161	-0.006301	0.001473	-0.006033	0.000535	0.010051	-0.002012	-0.004157	-0.002682	-0.001744	-0.007641	0.007638	0.006164	0.00603	0.011525	0.008978	-0.015683	-0.003754	0.005628	0.006834	0.005628	-0.004559	-0.00161	-0.000672	-0.003486	0.010319	-0.00295	-0.007507	-0.00228	0.006968	-0.001208	-0.004023	0.009783	0.002947	0.003483	0.009112
0.002411	0.003081	-0.008714	-0.005497	0.008308	-0.00295	-1.612236E-6	0.001339	-0.008177	0.003617	0.005628	-0.00858	0.005092	-0.004425	0.011525	-0.006301	-0.003218	-0.001744	0.010453	0.004287	0.001607	0.003349	0.006298	0.007772	0.00536	0.001339	0.006164	-0.003218	0.009112	0.000937	-0.004425	-0.001074	-0.004291	-0.001342	-0.004559	-0.002414	0.003349	-0.001342	0.000266	0.008844	-0.004425	-0.003754	-0.001208	0.0067	0.005092	-0.009384	0.000535	0.004421	0.000937	-0.00228	-0.002548	-0.009786	0.002277	0.018629	-0.004425	-0.001476	0.0004	-0.002414	0.013267	0.000937
0.003885	-0.002414	0.000669	-0.01193	0.003885	-0.006435	0.001607	0.002947	-0.003352	0.012195	0.0004	-0.000806	0.000535	0.002545	0.001875	0.000803	-1.612236E-6	0.001607	0.001741	0.005226	0.001071	-0.002146	-0.003888	0.011123	0.002411	0.011391	0.004153	-0.007775	-0.010188	0.005092	-0.004827	-0.005765	-0.008982	-0.003218	-0.008177	-0.004961	-0.001342	-0.003888	-0.00228	0.001473	-0.005363	-0.011126	-0.002548	0.011927	0.008308	-0.00161	0.001205	0.003885	-0.001878	-0.002548	-0.002414	-0.003888	0.005092	0.016618	0.000937	0.002411	-0.006971	-0.00094	0.004555	-1.612236E-6
0.009381	-0.004961	0.002947	-0.010322	0.001339	0.006968	0.002813	-0.006971	0.005896	0.006164	0.008442	0.000669	0.007102	0.000535	-1.612236E-6	0.001339	0.003081	0.004153	0.001607	0.009381	0.001071	-0.00161	-0.004827	-0.000672	0.000535	0.011525	0.003483	-0.006971	-0.013271	0.009246	0.004287	0.000266	0.0004	-0.001744	-0.002548	0.010051	-0.001744	-0.003352	0.00804	0.001741	-0.005631	-0.004693	0.004287	0.001875	0.005226	0.002679	0.002947	0.001607	-0.001208	0.003617	-0.003084	0.003885	0.004555	0.003617	0.004823	0.006566	-0.001744	-0.005899	-0.003486	0.004823
0.008576	-0.005765	0.006968	-0.002146	-0.000136	0.007906	0.010319	-0.000538	0.001875	-0.00362	0.000937	-0.001342	0.006834	-0.004425	0.006432	0.013133	0.001741	0.003349	0.008978	0.014206	0.003483	-0.00161	-0.001074	0.001741	0.008844	0.004555	0.011525	0.004958	-0.002012	0.005092	0.002947	0.004823	0.013267	0.001339	-0.000538	0.001741	-0.001074	0.000266	-0.004559	0.009381	-0.002816	0.004019	0.010319	-0.00094	-0.001342	0.002813	0.005628	0.000669	0.000803	0.000803	0.002411	0.004287	0.0067	0.010989	-0.002146	-0.00228	-0.00027	-0.002548	0.001875	0.003483
0.014608	0.00603	0.014876	0.007504	-0.001342	0.010721	0.012597	0.000803	-0.002816	0.004153	0.005628	0.006298	-0.00295	-0.005899	0.006968	0.015948	0.007236	0.007772	0.0004	0.012329	0.010051	-0.000806	-0.000404	0.011659	0.007906	-0.005363	0.004019	0.001071	-0.005229	0.001875	0.002143	0.001875	0.012329	0.004555	0.001473	-0.006167	-1.612236E-6	0.005628	0.005092	0.010319	0.003885	0.001071	0.01501	0.004153	0.002813	0.011391	-0.001744	-0.003888	-0.003218	0.003617	0.010185	-0.001342	0.002679	0.019165	0.007772	-0.00027	0.003483	0.012195	0.01635	0.010989
0.017824	0.010587	0.012329	0.007236	0.002545	0.01702	0.012999	-0.00295	-0.003218	0.004823	0.011123	0.007236	0.002947	-0.00161	0.001071	0.012061	0.005762	0.000669	0.004689	0.008308	0.009112	-0.004827	0.002679	0.003215	0.009246	-0.008848	0.002545	-0.011394	0.000535	0.000669	0.007236	0.000937	0.008576	0.00871	0.007906	-0.00362	0.000937	0.009783	0.015814	0.010453	0.006164	0.010453	0.012195	0.007772	0.00737	0.012195	0.005092	-0.004693	-0.000538	0.008442	0.004153	-0.004827	0.003349	0.009381	0.01702	0.017556	0.000803	0.006298	0.018763	0.014608
0.009112	0.008844	0.004689	0.001339	0.002411	0.007906	0.01434	0.000132	-0.003352	0.009112	0.000937	0.003081	0.00871	0.000669	0.000937	0.01434	0.00603	-0.006703	0.000535	0.009783	0.002411	-0.002548	0.004555	0.010185	0.003483	0.004019	0.008308	-0.005095	0.011257	0.002009	0.008978	0.002813	0.008174	0.012597	0.001741	-0.005095	-0.00161	0.007906	-0.002682	0.00603	0.000266	0.008174	0.006566	0.00536	0.004823	0.010989	0.004287	0.004823	-0.00094	0.002009	-0.001744	0.002545	0.008308	0.002411	0.008442	0.004421	-0.003084	-0.000404	0.002545	0.010051
0.001741	0.002947	0.000266	-0.007641	-0.003486	0.001473	0.007638	0.007236	0.001741	0.018495	0.007772	0.000669	0.011123	-0.004157	-0.00027	0.006968	0.011927	-0.001342	-0.006033	0.002411	0.004555	0.004689	0.006164	0.012329	0.003215	0.013938	-0.000136	-0.008982	0.006566	-0.00228	0.002813	0.001473	0.007906	0.009112	0.001071	-0.001878	-0.002682	0.003483	0.000669	0.002411	-0.00027	-0.001878	0.007906	0.001473	0.000937	0.013267	-0.005899	0.002679	-0.005765	0.000937	0.001071	0.009649	0.011391	0.003349	0.004287	-0.009518	0.001339	0.000535	0.003081	0.002545
