0.002679	0.007236	0.003215	0.002411	0.002277	0.010319	0.000535	0.003483	-0.00094	-0.00295	0.005092	0.006566	-0.00161	0.000937	-0.00228	0.006566	0.011927	-0.00027	-0.00228	-0.00094	-0.005229	0.000266	-0.000538	-0.001476	0.002545	0.009381	0.006968	-1.612236E-6	-0.006435	0.008308	0.002143	-1.612236E-6	-0.005095	-0.006167	-0.006435	0.009649	0.006298	0.000132	-0.005765	0.006432	0.006432	0.007906	-0.000806	-0.00295	-0.00161	-0.00362	0.003349	0.002947	0.005896	-0.007373	0.002009	-0.008848	0.001875	-0.006569	0.000803	0.001205	-0.002012	-0.005765	0.008174	0.004421	0.001339	0.002813	0.003215	-0.007641	-0.004693	0.009381	-0.000404	0.001473	0.00737	-0.004425	0.003483	-0.003888	-0.001476	-0.011394	-0.001476
-0.003754	-0.002816	-0.002146	0.001205	-0.001476	0.009515	-0.003218	0.008576	0.005762	-0.000404	-0.001476	0.007102	-0.010858	-0.009116	0.004689	0.011793	0.007102	-0.004291	-0.001878	0.004019	0.000266	0.002947	0.002813	-0.014075	0.001071	-0.00094	-0.004023	-0.004023	-0.002146	-0.000136	0.003215	0.001607	-0.006033	0.002813	0.002679	0.005494	0.007102	0.008576	-0.008848	0.003349	-0.009786	-0.002682	-0.002548	-0.000672	-0.003486	-0.001476	-0.007775	-0.002012	-0.001074	-0.006435	0.002277	-1.612236E-6	0.014474	-0.0126	-0.002548	-0.001074	0.003617	0.001473	0.006834	0.008576	0.004153	-0.004961	-0.000806	-0.009518	-0.002146	-0.000404	-0.001744	-0.004559	0.009515	-0.003218	0.005628	0.001473	-1.612236E-6	-0.001476	0.003617
-0.002816	-0.003486	0.001607	-0.002012	0.006432	0.006968	0.000535	0.004689	0.003349	0.007102	0.004153	0.009917	0.003751	-0.00925	0.004019	0.003751	0.004019	0.005092	-0.001342	0.003751	0.003483	-0.006569	0.0067	0.008844	-0.002414	-0.004827	0.005092	-1.612236E-6	0.004823	-0.003084	0.00737	0.009381	0.007236	0.00536	0.004019	0.00603	0.002947	-0.000806	-0.00362	-0.007373	-0.004157	-0.01059	0.002411	0.005494	0.010185	-0.003888	-0.007373	-0.002682	0.00603	-0.002414	-0.009384	-0.00362	0.011391	0.0004	-0.002682	0.0004	-1.612236E-6	0.001875	0.001205	0.005494	0.000803	-0.002682	0.001205	-0.003486	-0.003888	-0.001476	0.003885	-0.00094	0.00737	-0.010992	0.002277	0.012463	0.002679	0.002411	0.010185
0.000803	0.009246	-0.006301	0.00536	0.0067	-0.004559	0.009515	-0.001878	0.0004	0.002679	0.002411	0.001875	0.002545	-0.007507	0.005092	0.010319	0.002411	0.003885	-0.001208	0.005092	0.003751	-0.007641	-0.00094	0.003081	0.001875	-0.001878	0.005896	-0.000404	0.000266	0.010319	0.004958	-0.00295	0.006432	0.006968	0.003617	0.005762	0.001071	-0.004291	0.000266	-0.004425	-0.002414	-0.008043	0.003617	0.006834	0.008174	-0.001074	0.00804	0.004287	0.004958	0.000266	-0.005363	-0.005095	0.012865	-0.00027	-0.005363	-0.000806	0.008576	-0.006435	-0.003218	-0.002012	0.005628	-0.003084	-0.000538	-0.006033	-0.002414	0.007504	-0.002414	0.001205	0.001875	0.002143	0.004689	0.008576	-0.002682	-0.007909	0.000937
0.000266	-0.003352	-0.004827	0.006834	-0.004425	-0.005631	0.003885	0.004153	0.004287	-0.002548	0.000937	-0.001878	-0.00362	-0.007239	0.001071	0.00737	-0.010188	0.003751	0.011123	0.00737	0.007504	-0.005095	-0.004157	0.002679	0.001071	-0.008311	0.001741	-0.002548	0.002679	0.004689	0.013535	-0.007641	-0.001878	0.005494	0.000132	0.004689	-0.000538	0.005226	-0.008982	0.001205	-0.00228	-0.009518	0.010721	0.013401	0.003483	0.001473	0.001339	0.002277	-0.005095	0.008576	-0.006569	0.000132	0.007504	0.001205	-0.006033	-0.008043	0.003617	-0.008177	0.002009	-0.000404	0.002545	-0.006703	-0.005631	0.000535	0.000803	0.000535	0.001071	-0.007909	0.000535	0.003349	0.004287	0.001339	0.001071	-0.007507	-0.002012
0.002813	-0.004961	0.001875	-0.001744	0.00603	0.004958	0.002679	0.012329	0.001205	0.004823	0.012999	0.004555	0.002947	0.002143	0.004555	-0.009116	-0.003888	0.003081	0.003885	0.003483	-0.003486	0.000937	0.000937	0.005494	-0.005899	0.001607	0.004823	0.003215	0.007906	0.001741	0.007638	-1.612236E-6	0.008442	0.003081	0.000266	0.006566	-0.00161	0.001339	0.001741	-0.005363	0.007906	-0.002548	0.010721	0.017154	0.012061	0.002679	0.004958	0.004287	-0.002146	0.010721	-0.004425	0.003483	0.001205	0.003617	0.001473	0.008174	-0.00362	0.001071	0.009515	0.004287	0.00737	-0.00161	0.004287	0.007906	0.002679	-0.001342	0.007504	-0.004425	0.003215	0.002277	0.000669	0.002545	-0.00027	0.000535	0.001875
0.013804	0.007772	-0.001074	0.000937	0.004689	0.004153	0.010855	0.018897	0.006834	0.006164	0.010855	-0.000538	0.008844	0.004287	0.00536	0.004019	0.007906	0.003617	0.0004	-0.000672	0.002679	0.003349	0.00603	-0.004157	0.001473	0.006298	0.003215	0.011123	0.007772	0.011927	0.001473	-0.000672	0.007504	0.006432	0.004287	0.004019	0.005092	0.001071	0.00536	0.007102	0.011793	0.004689	0.006164	0.011123	0.009515	0.008308	0.018092	0.007906	0.009783	0.003617	0.008576	0.003215	0.006432	-0.001744	0.011927	0.013669	0.007102	0.003215	0.008844	0.002947	0.009783	0.008308	0.008174	0.004153	0.007102	0.011927	0.00871	-0.001744	0.003885	0.008844	0.007504	0.00536	-0.001208	0.0067	-1.612236E-6
0.010319	-1.612236E-6	0.003885	0.006298	0.000669	0.00536	0.005896	0.016216	0.00603	0.007638	-0.000136	-0.000672	0.006968	0.008442	0.000266	0.007638	0.005762	0.013938	0.008576	0.005494	0.009381	0.001875	0.007102	0.001875	0.007906	-0.002816	0.007236	0.015278	-0.00027	0.010185	0.009112	0.000803	0.002947	0.003483	-0.003888	0.002545	0.000803	0.010051	-0.005899	0.013938	0.009649	0.008978	0.007906	0.007772	0.010721	0.010453	0.008174	0.003751	0.011257	0.001473	0.001741	0.009917	0.005896	-0.000672	0.014072	-0.000672	0.008844	0.000937	0.011793	0.006834	0.000266	0.011257	0.004689	0.004153	-0.008311	0.002277	0.009381	-0.011126	0.003751	0.004153	0.007102	0.002679	-0.000136	-0.003754	0.001205
0.009112	0.000535	0.00804	-0.00161	0.00603	0.005494	0.001741	0.009381	-0.003084	0.002679	-0.004693	0.002411	-0.002548	0.008442	-0.001074	0.0004	0.007236	0.014206	0.003081	0.003483	0.001741	0.011525	-0.001208	0.000669	0.001607	0.001741	-0.000404	0.004287	-0.003218	0.004689	0.005494	0.001071	0.007102	0.00871	-0.010322	0.007906	-0.003486	0.004555	0.000803	-0.002816	0.003215	0.011793	0.004689	-0.001074	0.015546	0.012195	0.001875	0.007906	0.007236	-0.002548	0.004019	0.007102	-0.000136	-0.004961	0.012061	0.003081	0.007772	0.002411	0.012463	0.004421	0.000669	0.007772	-0.000672	0.00804	-0.010724	-0.000672	0.00804	-0.009652	-0.001878	0.006968	0.003885	0.011391	0.000937	-0.014879	0.006834
0.008174	-0.000404	0.008174	-0.001476	0.004555	0.000266	-0.000404	0.012999	0.006164	-0.007641	-0.000136	-0.005363	-0.001744	-0.00228	0.001205	0.004287	0.007504	0.003751	0.004958	-0.003218	0.006834	0.003081	-0.00027	-0.00228	0.002143	0.003617	-0.003486	0.007504	-0.000538	0.005628	-0.006569	-0.007105	0.000803	0.003081	-0.006971	0.007102	0.005896	-0.006033	0.003215	-0.003486	-0.005363	0.010989	-0.003486	-0.004827	0.003349	0.012195	0.002009	0.005896	0.003617	-0.008043	0.019031	0.003885	0.006432	-0.008982	0.006432	0.008442	0.003349	0.008844	0.0004	-0.006435	-0.000136	0.004421	-0.007775	-0.000806	0.006432	0.003349	-0.002146	-0.001342	-0.006971	0.005896	0.002947	0.010989	0.006834	-0.003084	0.003081
