0.005092	0.004689	-0.001342	0.005092	-0.003486	-0.013137	-0.008982	0.001071	-0.007373	-0.007775	0.001071	0.008308	-0.00228	0.003751	0.007102	0.004287	-0.002414	-0.001208	0.011391	-0.000806	0.003349	-0.00295	-0.005631	-0.016085	-0.000672	-0.000404	-0.006569	-0.004559	0.004153	0.001875	0.003483	-0.002682	-0.001744	-0.002414	-0.002548	-0.00858	0.003751	0.006968	0.006298	-0.004693
0.000266	0.000669	-0.003352	0.000669	0.000669	0.003483	-0.008714	0.007504	0.001741	-0.00027	0.004689	0.007638	-0.009786	0.007906	0.004421	0.001607	-0.001878	0.008844	0.011391	0.001071	0.008844	-0.002012	0.000535	-0.005899	-0.00027	-0.002816	0.000937	0.002679	-0.000806	-0.002414	0.002143	0.009381	-0.006569	0.007504	-0.00295	-0.00027	0.009649	0.007102	-0.00295	0.006432
0.004153	0.002009	-1.612236E-6	0.001741	-0.003888	0.000803	0.00536	0.010051	0.002277	-0.00027	0.009783	-0.000672	-0.016353	0.001875	0.002947	0.004689	0.000669	0.007772	0.005226	0.001339	0.005762	0.003483	-0.001476	0.000266	0.001473	0.000266	0.002813	-0.002548	-0.003218	-0.000136	-0.001342	0.006834	-0.00027	0.004689	-0.006167	-0.00362	0.001741	-0.001342	0.002679	0.008174
-0.003218	0.003885	0.000669	0.006968	-0.001074	-0.001878	-1.612236E-6	0.00536	0.002947	-0.00027	0.000669	-0.00027	-0.016085	0.0004	0.001071	0.002143	0.001071	0.000669	0.003349	0.001339	-1.612236E-6	0.001205	-0.005765	-0.009786	-0.002682	-0.002548	-0.005497	-0.005899	-0.003218	-0.003218	-0.003486	0.009112	0.000132	0.001205	-0.001208	-0.011662	0.009649	0.004287	0.005092	0.004421
-0.006435	0.004823	-0.004693	0.004689	0.002009	0.005896	-0.006703	0.004823	0.007504	0.004153	-0.006703	0.003215	-0.007105	0.001473	-0.003352	0.001071	0.000266	0.000535	0.007102	-0.005899	0.009515	-0.004559	0.007504	-0.002548	0.0004	0.001875	0.005628	0.004019	-0.003352	0.001607	-0.00362	0.005896	-0.002682	0.000266	0.000803	-0.006435	-0.000538	0.00737	-0.004559	0.009649
0.0067	0.002679	-0.004827	0.004287	0.00603	0.004958	0.005896	0.008174	0.002947	0.002143	0.000535	0.003751	0.004019	0.000132	-0.006167	0.003215	-0.001878	-0.002682	0.014072	0.002679	0.002009	-0.005631	0.011927	0.010051	0.009649	-0.001074	0.008978	0.007102	0.002947	0.004689	0.005896	-0.000672	0.008844	-0.007775	0.003081	-0.005095	0.001071	0.008442	0.001607	0.013669
0.006298	0.001473	0.000937	0.010855	0.006566	0.003215	0.004555	0.010051	-0.000806	0.007102	0.002411	0.001607	0.010051	0.001473	-0.005899	0.012195	0.008174	-0.005899	0.013401	0.008174	-0.00094	0.001875	-0.00295	0.011793	0.005762	-0.002414	0.002813	0.00804	0.010989	0.003885	0.008844	0.016886	0.015144	-0.010322	0.011793	0.003081	0.013669	0.009783	0.012329	0.011257
0.002009	0.000937	-0.00161	0.009112	-0.001878	-0.000806	0.000266	0.003885	-0.001208	0.008442	0.006834	0.002277	0.002009	0.002545	-0.002816	0.007102	0.017288	0.002277	0.008308	0.003081	0.00871	0.005494	-0.002414	0.009649	0.000535	0.003617	0.008442	0.004421	0.009246	0.004153	0.006968	0.011391	0.008174	-0.004157	0.008308	-0.001744	0.009917	0.005226	0.009917	0.012463
0.003885	-0.003352	-0.012064	-0.002012	0.000266	-0.002414	0.001741	0.005628	-0.006033	0.004421	0.002009	0.010587	0.00536	-0.00295	0.001205	0.00536	0.006968	0.005628	0.004689	0.001339	-0.001744	-0.004559	0.00871	0.006834	0.013267	0.003751	0.006298	-0.001342	0.002679	0.000669	0.009917	0.002679	0.002545	0.004153	0.002679	-0.008311	0.007504	0.000669	0.006834	0.009246
-0.00161	-0.004157	-0.006301	0.002545	0.006432	0.008978	-1.612236E-6	0.009649	-0.013539	0.000669	-0.00362	0.009381	0.010855	-0.006167	-0.00228	0.011927	0.00603	0.003349	0.005494	-0.000806	-0.000538	0.001607	0.010989	0.004958	0.011123	0.004689	-0.000538	-0.006033	0.008174	0.006566	0.006834	0.01769	0.001339	0.009246	0.002813	0.004689	-0.007507	-0.003754	0.005762	0.003483
