0.007102	-0.000538	-0.003486	-0.006569	-0.000806	-0.002548	-0.00362	0.003349	0.003215	-0.000404	0.002679	-0.000672	-0.002012	0.001741	0.005226	-0.013539	0.002679	0.003215	-0.00027	0.007638	0.001607	0.006432	0.003215	-0.007105	0.0004	0.012463	-0.004693	0.002947	-0.009518	-0.000672	-1.612236E-6	0.004823	-0.010456	0.001607	0.004153	-0.002146	0.009917	0.002545	-0.005765	0.010721	-0.00094	-0.004291	-0.010456	0.000803	0.009515	0.004153	-0.004693	0.006566	0.001205	0.005092	-0.001074	-0.007909	-0.004559	-0.000538	-0.000136	0.003081	-0.006167	-0.006971	0.010587	0.004019
0.002813	0.001875	-0.001744	-0.007373	-0.004693	-0.007239	-0.002682	0.001071	-0.001074	0.001875	-0.00228	0.005762	-0.004961	0.00603	-0.005229	-0.005363	0.001741	0.005896	-0.006167	0.00603	0.013267	-0.000672	0.001339	-0.008982	0.005896	0.004689	-0.004827	0.006164	-0.003084	0.002009	0.006834	-0.004559	-0.00094	0.005092	0.006968	0.001071	0.002277	-0.007909	-0.009384	0.003617	-0.015415	-0.00027	-0.001208	0.003751	0.007906	0.003617	-0.004291	0.003215	-0.006435	0.008174	-0.003888	-0.011394	-0.006569	-0.00925	0.001875	0.002679	-0.001476	-0.001878	0.004823	0.003751
0.002009	0.006298	0.002411	0.000937	0.003215	-0.001476	0.002545	0.005896	0.002679	-0.002012	-0.002012	0.00536	-0.004827	0.005762	0.000937	0.000669	0.002947	0.002411	-0.009116	-0.00161	-0.00094	-0.002012	-0.000404	0.000937	0.00536	-0.006435	-0.000806	0.001875	-0.002414	0.003885	0.002813	0.002009	-0.00094	0.014474	0.002679	-0.00362	-0.008177	-0.00228	-0.008446	0.000535	-0.005095	0.00737	-0.003352	0.000937	0.002009	-0.011662	-0.009652	0.001607	-0.001476	0.002813	0.005896	-0.001476	-0.007239	0.000803	0.001071	0.008442	-0.007239	-0.00362	0.005896	-0.013137
-0.005095	0.00536	-0.000672	-0.003486	0.003483	-0.00094	-0.008848	0.005226	0.008442	-0.014209	0.000535	-0.005497	0.002411	0.000937	0.009917	0.002143	0.002411	-0.001744	-0.005765	0.007772	-0.002414	-0.003084	0.003751	-0.006033	-0.000538	0.003081	0.001339	0.001607	-0.00027	0.007772	-0.000404	0.007772	-0.010054	0.007906	-0.002146	-0.002012	0.002545	0.004689	-0.003218	0.006834	0.001473	0.000669	-0.001208	-0.00228	-0.001878	-0.00362	-0.005497	-0.005631	0.001875	-0.001208	0.001473	0.003349	-0.001744	-0.000538	0.001607	0.015278	-0.002548	-0.001476	0.007772	-0.002682
0.000535	0.003483	-0.002682	0.000803	0.002947	-0.003084	-0.000404	-0.006703	0.005762	0.001741	0.005896	-0.00027	-0.00228	0.001071	0.00536	-0.005095	0.003349	0.003349	0.001875	-0.005363	0.001473	0.011257	0.001473	-0.010322	0.005092	0.006968	0.001607	0.007772	-0.002816	0.002679	-0.002012	-0.008982	-0.006569	0.004823	-0.000806	0.001741	0.000937	0.002009	-0.006703	0.004287	-0.009116	0.002545	0.002143	0.000132	-0.000404	0.009649	0.007772	-0.012869	0.0004	0.004287	-0.000404	-0.005899	0.003751	0.000535	0.009246	0.010051	-0.00228	0.0004	0.003349	0.007504
0.015412	0.003349	-0.000136	0.012463	0.008442	0.007906	0.010051	-0.00295	0.004287	0.008844	-0.000672	-0.004023	-0.005631	0.002545	0.006164	-0.001208	0.011391	0.012731	0.0067	-0.006971	-0.00228	0.018227	-0.000672	0.001607	0.007638	-0.000538	-0.00027	0.006968	-1.612236E-6	0.004555	-0.001878	0.003617	0.000535	0.007638	-0.000404	-0.000404	-1.612236E-6	0.010989	-0.001208	0.00603	0.003081	0.008442	0.003751	0.002813	-0.004693	0.005896	0.011659	-0.008982	0.010051	0.002947	0.012865	-0.001744	0.002813	0.010453	0.011123	0.011391	0.002545	-0.00858	0.011391	-0.004291
0.016618	0.010855	0.005762	0.011257	0.003215	0.010319	-0.004425	0.013669	0.002545	0.005896	0.001607	-0.004559	0.0004	0.008308	0.018495	0.004153	0.0067	0.01434	0.006566	0.014474	0.007772	0.006834	0.011927	-0.00161	0.008978	0.014072	0.001205	0.004019	0.003081	0.013938	0.003215	-0.001074	0.0004	0.00737	0.001473	0.002411	0.004689	0.009649	0.004421	0.002009	0.010185	0.010319	0.009515	0.002947	0.004019	0.010989	0.011257	0.010721	0.006968	0.001741	0.013938	0.014474	0.003483	0.0004	0.001473	0.01702	0.005092	-0.00925	0.015144	0.007638
0.014072	0.012061	0.000669	0.0067	0.003885	0.000535	-0.004291	0.010453	0.004555	0.012597	0.013669	0.005628	-1.612236E-6	0.008442	0.013401	0.005494	-0.00362	0.011927	0.009649	0.006432	0.010319	0.006834	0.005092	0.000266	-0.001878	0.022113	-0.000136	0.006968	0.0004	0.006164	0.010319	-0.003486	-0.00161	0.002813	0.004958	0.0067	0.000803	0.003617	0.003215	0.000535	0.005628	0.013535	0.004958	0.00536	0.013804	0.012329	0.007236	0.012061	0.003483	0.004019	0.009649	0.005092	0.003483	-0.00027	0.001339	0.014474	0.002813	-1.612236E-6	0.012597	0.021443
-0.000404	0.002679	-0.004693	-0.001074	0.010319	0.003751	0.004958	-0.007775	0.011123	-0.000136	0.000937	-0.004961	-0.00161	0.002813	0.008978	0.004153	0.004287	0.010051	0.007906	0.009246	0.001607	0.002813	-0.007775	-0.002146	-0.004827	0.001071	-0.002146	0.005494	-0.002012	0.005226	0.006566	0.013535	0.006164	0.007102	0.0004	0.000937	0.003081	0.014742	0.011927	0.002143	0.00804	0.010051	-0.004559	0.005226	0.011525	0.00737	0.005494	-0.002012	0.003751	-0.005631	0.004958	-0.006301	0.003081	0.002277	0.004689	0.012195	0.006164	0.000937	0.009649	0.00871
-0.000806	0.004287	0.000132	-0.00228	0.009783	0.0004	0.005226	-0.003084	0.001071	-0.006167	-0.002146	-0.002548	0.003349	0.002545	0.009246	0.007102	0.003215	0.007504	0.001339	0.014206	0.001205	0.002143	0.001473	-0.008311	0.006566	0.004153	0.001473	-0.002414	0.000535	0.009515	0.003215	0.002143	0.010051	0.01434	0.004555	0.000535	0.00737	0.006834	0.007772	0.000132	0.002813	0.00804	-0.00161	0.007906	0.007102	0.010855	0.001071	0.003349	-0.003888	-0.003218	-0.003486	0.000803	0.011391	-0.00094	0.000669	0.010453	0.002411	0.002009	0.009649	0.004153
