0.00536	-0.004559	0.0004	0.000132	0.010051	0.001071	0.008844	-0.000136	0.011525	0.0004	-0.01193	0.007638	-0.012064	0.003081	-0.000136	-0.005765	-0.006435	-0.001208	-0.002548	0.007236
-0.000806	-0.001208	-0.00362	-0.001342	0.001071	-0.000404	0.005762	0.002545	0.012731	0.010319	-0.010858	0.001339	-0.01126	-0.000538	-0.005229	-0.007507	-0.003754	0.003349	0.003215	-0.002414
-0.013271	0.002009	-0.004827	-0.001208	0.002277	0.007638	-0.004827	0.002813	0.002813	0.001473	-0.011394	0.002813	-0.011796	0.006432	-0.004425	-0.010322	-0.003888	0.0004	0.005494	0.000266
-0.008043	-0.007239	0.002009	-0.000136	0.006968	0.001071	-0.00027	0.002679	0.000535	-0.006837	-0.002012	0.005762	-0.010054	0.009515	0.000937	-0.007105	-0.000538	-0.004827	-0.003218	0.00536
-0.000404	-0.007105	-0.001878	-0.009116	0.002679	-0.003888	0.012329	0.004153	0.002813	-0.002012	0.008576	-0.00295	0.001339	0.005092	-0.006837	0.002947	0.005762	-0.001208	0.007906	-0.00858
0.001607	0.000803	-0.008177	-0.010456	0.008844	0.008174	0.010453	0.004958	-0.00027	-0.00094	0.011927	0.006834	0.002947	0.008174	-0.005363	0.010587	0.002411	-0.00295	0.004823	-0.003352
0.010587	0.004823	0.005092	-0.00362	0.009515	0.005896	0.013938	0.002009	0.004287	-0.005229	0.008844	0.016752	0.008844	0.014206	-0.000538	0.011659	-0.00027	0.003215	0.008576	0.004019
0.010721	0.005896	0.000803	-0.000538	0.001205	0.001607	0.014876	0.0004	0.002009	0.002411	0.000535	0.005762	0.009112	0.010185	-0.006703	0.006566	0.000132	0.015412	0.016484	0.003081
0.005092	-0.000136	-0.011394	0.000669	0.007772	0.009515	0.005628	0.005494	-0.005765	0.005628	0.002143	0.00737	0.005628	0.003215	-0.005095	-0.004961	-0.003486	0.011525	0.005494	0.010051
0.003751	-0.004559	0.000937	0.002277	0.005628	0.006834	-0.002682	0.002545	0.000937	-0.000404	-0.004425	0.007504	0.006968	0.001473	0.002143	-0.007641	-0.006703	0.008576	0.010051	0.008442
0.0004	-0.006435	0.004019	0.008576	0.012061	0.004689	0.001339	-0.002414	0.00737	0.011391	-0.006033	0.004421	-0.001342	0.003751	0.006968	-0.004291	-0.003486	0.005896	0.009381	0.005762
0.001071	0.003885	-0.000672	0.004287	0.025732	0.011257	0.009783	0.002545	0.004153	0.020907	-0.000404	0.001875	0.002411	0.005226	-0.001208	0.003751	0.002143	0.001875	-0.00094	0.007102
0.008442	0.005628	0.004689	0.013267	0.010319	0.02265	0.015546	0.00737	0.016886	-1.612236E-6	-0.003754	0.005494	-0.006435	0.004823	0.002143	0.000937	0.011659	0.014876	0.011793	0.009246
-0.002816	-0.008848	-0.007507	0.005628	-0.00295	0.002545	0.004958	-0.010858	0.012061	-0.001342	-0.014477	-0.006569	-0.012332	-0.00228	-0.00925	-0.006837	-0.006033	0.00603	0.006968	-0.007641
0.002813	0.010051	0.007772	0.001339	0.019835	0.010855	0.004421	0.004287	0.016216	0.019567	0.011927	0.00804	0.00804	0.016484	-0.00858	0.013535	0.005762	0.005896	0.017288	0.010319
0.005494	-0.005095	0.003349	0.019433	-0.00094	0.01434	0.025732	-0.006435	0.015948	-0.015549	0.002545	0.019701	-0.019302	0.003215	0.006566	-0.007105	0.002679	0.016082	-0.001476	0.011793
-0.027478	-0.058841	-0.033375	-0.014611	-0.051067	-0.025333	-0.010724	-0.047984	-0.027076	-0.080822	-0.044232	-0.019838	-0.066213	-0.044098	-0.025333	-0.058305	-0.034313	-0.019302	-0.049191	-0.030292
-0.126258	-0.279589	-0.175313	-0.111113	-0.246886	-0.155745	-0.09074	-0.225441	-0.147569	-0.332263	-0.217667	-0.112051	-0.287095	-0.175447	-0.117546	-0.273021	-0.156013	-0.091678	-0.233483	-0.149714
-0.425816	-0.697362	-0.518431	-0.393113	-0.642007	-0.49377	-0.338964	-0.603406	-0.464685	-0.783811	-0.613191	-0.419651	-0.706476	-0.520576	-0.405175	-0.690794	-0.496852	-0.354646	-0.624851	-0.471923
-0.90082	-1.09771	-1.002951	-0.854311	-1.09771	-0.97963	-0.782203	-1.09771	-0.947194	-1.09771	-1.09771	-0.907521	-1.09771	-1.020643	-0.862621	-1.09771	-1.002549	-0.795874	-1.09771	-0.964216
-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771
-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771
-1.09771	-0.875488	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-0.994239	-1.09771	-0.380246	-0.976949	-1.09771	-0.538804	-1.09771	-1.09771	-0.545103	-1.09771	-1.09771	-0.747355	-1.09771
0.05294	1.098109	0.376758	-0.391638	1.054683	0.32596	-0.38239	1.098109	0.494436	1.098109	1.098109	0.449804	1.098109	0.741186	0.391769	1.098109	0.58102	-0.046778	1.098109	0.498725
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	0.779117	1.098109	0.452485	0.753651	1.098109	1.098109	1.098109	1.080953	0.649912	1.098109	1.098109	0.633828	1.098109
0.596836	0.175578	0.521108	1.035517	0.097572	0.263502	0.665593	-0.334273	-0.228389	0.009112	-0.352636	-0.181479	0.288432	0.383191	-0.242865	-0.05616	0.285349	0.327167	-0.138991	0.181207
0.420854	0.804985	0.584907	0.076262	0.498993	0.38681	0.220344	0.626188	-0.330521	1.092748	0.42407	-0.00027	0.907116	0.645757	-0.169818	0.810078	0.439484	-0.011126	0.656077	0.471383
1.098109	1.098109	1.098109	0.693472	1.098109	1.098109	1.098109	1.098109	0.980565	1.068354	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.072912	-0.698166	-0.272485	0.262832	-0.250504	0.684089	1.098109	0.736227	0.648169	-0.414289	0.34057	0.836616	-0.481037	0.537862	1.098109	0.096634	0.460527	1.098109	0.444577	0.716793
-0.500605	-1.09771	-1.09771	-1.09771	-0.704331	-0.663318	-0.306127	-0.120093	-0.278785	-0.343924	-0.696826	-0.737303	-0.985929	-0.711837	0.062323	-0.165395	-0.973732	-0.392711	-0.337356	-0.620026
-0.315107	-0.057501	-0.486934	-0.853641	0.570834	0.113522	-0.006033	0.387078	0.704328	0.401419	0.172898	-0.398474	-0.086585	-0.128269	0.231067	0.993432	-0.369389	-0.473129	0.306124	-0.089132
