0.003885	0.004287	0.003215	0.007236	0.002277	-0.00094	-0.005899	-0.004291	-0.008714	-0.003486	0.005628	-0.005765	-0.004693
0.002277	-0.00362	0.009515	0.002813	-0.00094	0.005092	-0.007909	-0.000136	-0.004693	-0.001744	-0.00228	-0.006301	-0.001744
0.001071	-0.002012	0.003081	-0.001878	-0.006837	-0.00027	-0.007507	0.006968	0.003483	-0.004559	-0.00027	-0.011126	0.000937
-0.003352	-0.005631	0.002947	0.0004	-0.00295	0.001607	-0.001074	0.005092	-0.005095	-0.003084	-0.003084	-0.003754	0.001071
0.001875	-0.001074	0.010721	-0.004291	-0.002414	-0.002146	-0.004827	0.006298	-0.000538	-0.000672	-0.008043	-0.006435	0.003483
0.000803	0.001071	0.004153	-0.005765	0.002009	-0.00228	0.003215	0.003349	0.004823	-0.002414	-0.007105	-0.009518	0.003483
0.001339	-0.00027	0.000132	0.009381	0.011793	0.007906	0.016886	-0.004291	-0.002816	0.002411	0.003751	0.007102	0.004958
0.003617	0.012865	0.009246	0.009649	0.017556	0.001741	0.012597	-0.006301	0.003617	0.004555	0.005494	0.011659	-0.001074
-0.000404	0.007236	0.011659	0.001339	0.009246	0.002813	0.011257	-0.005095	0.007102	0.001339	0.0067	-0.001744	0.002009
0.001205	0.001741	0.009381	0.006432	-0.000404	0.012195	0.009783	-0.004693	-0.000136	0.001339	0.006164	-0.004693	0.004555
-0.003218	0.005226	0.018227	-0.000136	-0.006033	0.010051	0.003617	-0.003486	0.001071	0.001339	0.002143	0.002143	-0.000136
0.010721	0.001339	0.013401	-0.002548	-0.007105	0.014608	0.009649	-0.000672	-1.612236E-6	0.0067	0.007236	-1.612236E-6	0.010185
0.02332	0.017422	0.005628	-0.003352	0.006566	0.019165	0.004823	0.010721	-0.002548	0.002947	0.010587	0.002947	0.004019
0.005226	0.005896	-0.000806	-0.00925	-0.002012	0.004153	0.004958	-0.006301	-0.007641	-0.002012	0.000535	-0.001074	-0.003084
0.013804	0.003885	0.010453	0.007236	0.005092	0.017824	0.019031	-0.000404	0.009112	0.006298	0.018495	0.013804	0.011927
-0.010992	0.016082	-0.01059	-0.017292	0.007906	-0.005095	-0.011528	0.001741	0.000535	-0.015817	0.008978	0.000669	-0.016487
-0.074657	-0.022251	-0.041551	-0.088328	-0.033375	-0.049727	-0.076131	-0.032839	-0.045438	-0.073986	-0.02788	-0.050665	-0.084039
-0.310014	-0.133496	-0.206542	-0.319128	-0.144352	-0.210965	-0.321809	-0.143548	-0.228389	-0.324757	-0.142342	-0.251175	-0.322479
-0.728189	-0.4356	-0.589065	-0.711703	-0.453962	-0.57526	-0.757541	-0.453426	-0.607963	-0.788368	-0.463613	-0.671226	-0.742664
-1.09771	-0.921863	-1.09771	-1.09771	-0.950679	-1.09771	-1.09771	-0.920656	-1.09771	-1.09771	-0.933791	-1.09771	-1.09771
-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771
-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771
-0.975207	-1.09771	-1.09771	-0.901356	-1.09771	-1.09771	-0.796946	-1.09771	-1.09771	-0.606087	-1.09771	-0.880313	-0.334944
1.098109	-0.184025	0.697895	1.098109	0.075189	0.725773	1.098109	0.195683	0.828842	1.098109	0.428359	1.098109	1.098109
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	1.098109	1.098109	1.010989	1.098109	1.098109	1.098109	1.098109	1.098109	0.813697	1.098109	0.871062	0.638519
0.007236	0.733279	0.163649	0.088458	0.512799	0.637045	0.161639	0.405842	0.706338	-0.096772	0.214983	-0.352904	-0.088596
0.851493	0.536924	0.46629	1.0579	0.165794	0.958584	0.719339	0.141534	1.098109	0.929633	0.355313	0.287762	0.760085
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	0.889424	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
-0.078543	0.677522	-0.281733	0.045435	0.676718	0.077334	-0.788368	0.861948	0.07586	0.254254	0.631684	0.260821	-0.062996
0.08484	-0.868786	-1.09771	-0.689454	-0.740251	-1.09771	-0.895056	-0.660369	-1.09771	-0.536927	-0.441096	-0.667741	-0.28294
1.098109	-0.122505	0.044765	-0.350893	-0.261361	-0.419517	0.54711	-0.316045	-0.703795	0.126657	0.473126	0.405172	0.788901
0.886609	1.001205	0.453423	-0.525535	0.171825	-0.161642	0.544296	0.509448	-0.2048	-0.163117	1.098109	0.597908	0.48224
0.164856	0.642138	0.600991	-0.048789	0.010855	0.168877	0.52848	0.443773	0.239109	0.132018	0.491622	0.39646	0.393914
-0.567084	0.534914	1.098109	0.495911	0.816109	1.007773	0.43037	0.887279	1.098109	0.684894	0.417637	0.655005	0.504221
