0.001624	0.002634	-0.009749	0.005797	0.001153	0.001961	-0.003423	-0.000866	0.000144	-0.000395	0.00075	0.001423	7.651537E-5	0.004182	0.000346	0.001624	0.002163	0.008556	0.003038	0.000615	0.005191	-0.000798	0.00075	0.000548	0.003643	-0.010893	0.003307	0.000346	-0.002279	-0.00349	0.002163	-0.000933	0.000548	-0.003288	-0.000395	0.004384	0.005864	0.003172	0.00223	-0.002481	0.001692	0.010777	-0.00349	0.003172	0.003913	-0.004231	-0.009951	0.001221	0.004787	-0.00598	0.004653	-0.002144	-0.000798	0.001826	0.002769	0.003172	0.002701	-0.000462	-0.002885	-0.001269	0.002096	0.001961	0.000884	-0.003827	0.004114	0.004047	0.002096	0.00297	0.007479	-0.000125
-0.001471	-0.001068	0.00075	0.00324	0.000346	0.005326	-0.005106	-0.003625	-0.004769	0.001624	0.004518	0.000817	-0.00625	0.00048	0.006605	-0.002144	0.001624	0.003509	-0.004634	-0.003356	0.001692	0.001355	0.000144	0.005259	0.008691	0.00075	0.002769	0.001221	0.005595	0.009364	0.00075	0.000413	0.001355	0.008825	0.008893	-0.002279	-0.000933	0.000817	0.001086	0.001961	-0.000125	0.012527	0.007008	-0.004163	-0.003221	0.001086	-0.003423	0.003105	0.001894	-0.003356	-0.003288	0.003509	0.006066	0.000951	0.001086	-0.008067	-0.002414	-0.009413	-0.003625	0.001826	0.001019	-0.002615	0.004384	-0.00625	0.005191	0.000884	0.00149	0.001961	-0.002144	0.007076
-0.008134	0.001355	-0.002548	-0.001808	0.004787	0.002096	-0.003692	0.005662	0.001153	-0.001808	0.005797	0.007749	-0.006384	-0.001269	-0.001202	-0.006653	-0.00349	0.002028	0.004855	0.002297	-0.004634	-0.003019	-0.005779	0.007412	0.003441	-0.004702	0.005191	-0.003288	0.001692	-0.001202	0.002028	0.003845	-0.000193	-0.002346	0.000951	0.000346	0.000817	0.004451	-0.002548	-0.005307	0.000884	0.005191	0.007951	-0.006115	0.000884	0.001423	-0.00524	-0.008605	0.000951	-0.002683	-0.004769	0.00048	0.003038	-0.000798	0.005326	-0.004298	-0.007798	-0.003356	-0.00201	0.001355	0.000144	-0.004298	-0.000529	-0.002077	0.003643	0.002634	0.005124	0.000817	-0.004163	0.001759
-0.009413	0.002096	-0.001606	-0.003288	0.007547	-0.005038	-0.003221	0.004182	-0.002548	0.00324	0.002163	0.003105	-0.006586	-0.000327	-0.001673	-0.005509	-0.004702	0.001759	0.003038	0.004787	-0.004702	-0.001741	-0.008942	0.006335	-0.000327	-0.009547	0.002903	-0.002279	-0.00773	-0.004231	0.006403	-0.00275	0.000346	-0.006519	0.001153	0.004855	0.009095	-0.001404	0.002297	-0.003827	0.005393	0.003172	-0.000866	0.005057	0.002163	-0.006923	-0.009278	-0.006923	0.003441	0.00149	0.000211	-0.004971	-0.001606	0.002297	0.002836	-0.004231	-0.004904	0.003509	-0.006115	0.000615	0.001086	0.003778	-0.002481	0.004518	0.000615	0.00398	0.002365	0.001894	-0.001068	-0.001741
-0.0045	0.011046	-0.00275	-0.002952	0.006605	0.003509	0.001086	-0.006519	-0.005846	0.001019	0.001961	-0.003558	-0.005711	-0.002683	0.002499	0.000413	0.00896	-0.005442	0.003038	0.004586	-0.00026	-0.000395	0.005528	-0.000798	0.00075	-0.003154	-0.003087	-0.003625	-0.005173	0.008085	0.003845	-0.001404	0.00149	0.000615	0.007749	-0.001068	0.004855	-0.009345	0.002836	0.001961	0.005057	0.003643	0.001086	0.006066	-0.000933	-0.004365	-0.005711	0.00149	0.004114	0.000817	-0.001942	-0.004163	0.004653	0.00149	0.002769	-0.002279	0.00472	0.002769	-0.003692	0.000278	0.000884	7.651537E-5	0.004384	0.001019	-0.004029	0.003778	0.01219	0.008758	-0.009144	0.00075
-0.00026	0.009768	-0.002952	-0.003894	0.002096	0.004518	0.004114	-0.004365	-0.001539	-0.005173	0.005326	0.000951	-0.002279	-0.002414	0.001557	-0.002481	0.008152	-0.00524	0.002567	0.004855	0.001019	7.651537E-5	0.004586	-0.002346	0.00398	-0.005173	0.002769	-0.006788	0.006874	0.000346	-0.0045	0.00398	-0.002548	0.008085	-0.002414	-0.000664	0.002701	-0.000866	0.000278	-0.004971	0.005124	0.007883	0.007008	0.004114	0.001759	0.006739	-0.002481	-0.001068	0.001019	0.002567	-0.004029	0.002297	0.006403	0.001355	0.003711	0.000278	0.000682	-0.001606	0.000278	0.001826	-0.00201	0.002836	0.002903	0.00048	-0.001875	0.005662	0.011114	0.005191	-0.012105	-0.004971
0.002567	-0.003558	0.005864	-0.003558	0.002163	-0.006115	0.000951	0.003845	0.001961	0.004384	0.006672	0.001826	0.005326	9.215684E-6	-0.006721	-0.00201	0.004249	9.215684E-6	0.002903	-0.001269	-0.003423	0.006739	-0.00699	0.011921	-0.000933	-0.002683	0.003441	0.00398	0.003441	0.005528	-0.000125	-0.00275	-0.002683	0.004586	-0.006855	0.002163	0.00573	0.002567	-0.000731	-0.004769	0.004989	0.006672	0.001288	0.001355	9.215684E-6	0.001153	-0.002885	-0.006519	-0.003423	0.002701	0.000346	0.000884	0.002567	-0.002683	0.001894	-0.004163	-0.007125	-0.002615	0.001826	0.002499	-0.001337	0.006739	-0.00275	0.003038	0.003778	0.004249	-0.000596	0.003711	-0.001471	-0.005173
0.003778	-0.001539	-0.002683	-0.003961	0.001759	-0.002346	-0.000125	0.009566	0.00149	-0.002346	-0.00349	-0.005779	0.002634	0.001423	-0.005913	0.002297	0.004182	0.002028	0.002903	0.003845	-0.007528	-0.002817	0.002096	0.007412	-0.002212	-0.001606	-0.001269	-0.002481	0.002365	0.012594	0.003441	-0.002615	-0.006855	-0.002144	-0.000866	-0.001942	-0.002279	-0.001269	0.00075	0.006268	0.00048	-0.001337	0.002701	-5.8084E-5	-0.006115	-0.002885	-0.004298	-0.001135	0.002567	-0.004702	-0.000596	-0.006317	-0.001337	-0.006115	-5.8084E-5	-0.00275	-0.002481	0.003105	-0.002212	-0.001808	0.002836	-0.004769	-0.002346	-0.005173	-0.001404	-0.001068	0.003374	0.010441	-0.001404	-0.003087
-0.001135	0.006672	-0.005106	-0.004365	-0.005644	0.000548	-0.003558	0.005326	-0.005307	-0.01049	-0.010691	-0.006182	-0.004298	0.001692	0.001624	-0.00026	0.001019	-0.004702	-0.006317	0.005662	-0.00026	-0.009009	0.005999	-0.004567	0.005864	-0.005307	-0.004029	-0.008134	0.009162	0.001894	-0.001808	-0.000529	-0.007596	0.002903	-0.000866	-0.003625	-0.00349	0.003441	0.001759	0.002567	0.000951	0.004182	0.006268	-0.005106	-0.000193	0.005999	-0.008605	0.000548	0.00546	-0.001068	-0.00026	-0.004836	-0.008134	-0.002212	0.00297	-0.000866	-0.002279	-0.004298	-0.001404	-0.00376	-0.002346	-0.002885	0.002567	-0.00349	-0.004836	0.00075	0.00297	0.008489	-0.000327	-0.003154
-0.004769	0.000884	0.001692	-0.000866	-0.000395	0.004653	0.004451	0.001153	-0.002144	0.002903	0.001759	0.000278	0.002836	0.000413	0.00075	0.001153	0.000144	-0.001942	-0.001	-0.002885	-0.001202	0.00075	-0.001471	0.005326	0.001086	-0.00625	-0.001673	-0.00349	0.001086	0.001826	0.000951	-0.001875	-0.005509	0.002567	0.001557	-0.001606	0.004922	0.00324	-0.001068	-0.005106	0.003509	0.001826	0.000817	-0.000933	0.002432	-0.003154	-0.006855	-0.003019	-5.8084E-5	0.004518	0.00472	-0.001068	-0.009009	0.002365	0.005393	-0.002885	-0.006384	-0.003221	0.000951	-0.000798	-0.009345	0.003711	0.003778	0.000884	-0.000327	0.005124	0.001086	0.000211	0.012056	-0.004096
