0.00398	0.003441	0.005393	0.002432	-0.005577	-0.001068	-0.000193	0.000144	0.003441	0.000346	-0.000327	-0.000193	0.000144	0.00048	0.002769	0.002836	-0.0045	-0.000125	-0.005442	-0.004163	0.006403	0.002096	-0.000596	0.001019	-0.000462	0.004653	-0.001269	-0.006923	0.00573	-0.001673	-0.006048	-0.003356	0.004114	0.000413	0.000884	0.000615	0.004989	0.002769	0.004249	0.002769	-5.8084E-5	0.00048	0.002634	-0.000596	-0.00376	0.002499	9.215684E-6	-0.005779	-0.002817	0.000413	0.00075	0.006806	0.001557	0.007345	-0.00201	0.00573	-0.001808	0.001423	0.004182	-0.00376	-0.004029	0.001557	-0.002548	-0.002346	0.007547	-0.004433	-0.006182	0.003778	-0.008403	-0.000462
9.215684E-6	0.000817	0.000144	0.011585	0.004518	-0.002279	0.001221	0.008422	-0.001539	-0.002885	-0.002615	-0.002346	0.002297	-0.001942	0.003441	-0.002077	-0.004096	0.00324	0.000884	0.000413	-0.000395	0.000951	0.00048	-0.003019	-0.007865	0.005864	-0.001741	-0.000866	-0.003288	-0.005644	-0.001875	-0.00275	0.000548	0.007278	-0.00026	-0.000395	0.000211	0.005259	0.004922	-0.002683	0.001624	0.003509	0.008018	-0.00376	0.003172	9.215684E-6	-0.00376	-0.002481	0.003105	-0.004365	0.005595	0.007816	0.004114	-0.000125	-0.002144	-0.005173	0.000951	-0.000125	-0.002212	9.215684E-6	-0.00026	-0.000125	-0.003087	-0.002885	0.00324	0.000346	-0.000395	-0.000462	-0.006653	-0.005038
0.00297	0.002769	0.004249	-0.004702	0.004047	-0.006519	-0.002279	-0.001741	-0.001202	0.003172	-0.001068	-0.001808	0.003441	0.001019	7.651537E-5	-0.000125	0.00472	0.005595	-0.002683	0.000884	-0.000933	0.001221	-0.000731	-0.005913	-0.005038	0.000548	0.01145	0.001355	0.006066	-0.000596	0.007547	9.215684E-6	0.001153	-0.002346	-0.002548	-0.002548	-0.00625	0.004249	-5.8084E-5	-0.000529	0.002836	0.003509	0.001759	-0.005711	0.001423	0.000615	-0.004904	0.005124	0.002903	-0.000395	0.001826	0.004653	-0.002683	-0.00524	0.003643	-0.001337	-0.006721	-0.005779	-0.003423	-0.003894	-0.001404	0.002365	0.002096	-0.001942	0.004451	0.006672	-0.005509	0.00223	0.000413	-0.003087
-0.00376	0.004114	0.004989	-0.001808	-0.001135	-0.002144	-0.004433	-0.002952	-0.002548	-0.003827	-0.00275	-0.002346	0.010037	0.003576	0.003711	0.005528	0.003913	0.002769	-0.004096	-0.003558	0.005259	0.003374	-5.8084E-5	-0.000596	0.007479	-0.007259	0.004989	0.000951	0.007547	-0.002885	0.000682	-0.005106	0.006201	0.004114	-0.00026	0.00048	-0.002481	-0.004365	0.001153	-0.003692	0.001355	-0.004029	-0.000731	0.002634	0.000817	0.003778	0.001961	0.000817	0.000413	0.010104	-0.005577	0.006806	-0.005644	0.003105	0.006335	0.003105	-0.003827	-0.000731	0.003643	-0.00275	-0.008269	0.001086	0.005797	0.000211	0.01246	-0.001337	-0.006048	-0.002481	0.003711	0.006335
-0.007394	0.004316	-0.004096	0.006335	0.008825	0.00297	-0.002212	0.003038	-0.006923	-0.00598	0.000951	-0.002548	0.003711	0.000413	0.004922	0.00573	-0.001673	-0.0045	-0.004365	0.004316	0.004047	0.002163	0.006335	0.005864	0.008624	0.000144	0.001355	-0.00201	-0.001404	0.00472	-0.001471	-0.001202	0.000211	0.005662	-0.006048	-0.000529	0.000884	-0.005846	-0.004365	-0.002885	0.004653	-0.000664	0.001153	-0.000866	0.001961	0.000951	0.002028	-0.001741	0.005057	0.000615	0.000144	0.000211	-0.004971	0.003038	0.004316	-0.006586	0.003172	7.651537E-5	-0.002414	-0.00376	-0.008403	-0.005711	0.001961	0.001961	0.005259	-0.003356	0.001961	0.003576	0.00075	0.003643
0.007008	0.001355	0.004114	-0.009211	0.006066	-0.009076	0.00324	0.001894	0.00048	0.011316	0.004182	0.000278	-0.002481	0.003778	-0.003087	-0.00598	-0.003087	-0.003961	-0.001875	-0.000125	-0.00026	7.651537E-5	-0.003288	0.005124	0.002903	0.00048	0.006335	-0.000866	0.006806	0.002432	0.000951	0.003509	-0.000596	-0.003894	-0.000529	0.003576	0.000144	-0.007528	-0.007798	0.004855	0.006941	-0.002885	0.001826	-0.006452	-0.003154	-0.002885	-0.002346	0.001894	0.002836	-0.007259	-0.000327	0.001019	-0.000866	-0.004231	0.002769	-0.001539	-0.004365	-0.005106	-0.003827	-0.006721	-0.007125	-0.002414	-0.000125	-0.003087	-0.001808	0.002769	0.001086	0.001557	0.001894	-0.001471
0.004518	0.003576	0.008556	-0.010557	-0.003221	-0.005779	-0.001808	0.001894	0.00546	0.003105	-0.001404	-0.004769	0.000817	0.001288	-0.001875	-0.004971	-0.004702	-0.002817	0.003845	-0.002817	0.005326	0.003913	-0.001269	0.00398	0.008018	-0.002144	-0.000933	0.007547	0.013604	-0.004029	-0.00201	-0.006721	-0.001	0.001759	0.00398	-0.002481	0.001355	-0.004365	0.001019	0.00398	0.00324	-0.002683	0.000278	0.004787	-0.001135	0.00048	-0.002212	0.002163	-0.000395	-0.009951	7.651537E-5	0.002567	-0.001202	-0.006586	-0.002346	0.005662	-0.001942	-0.000395	0.008287	-0.002212	-0.003692	0.007479	0.00546	-0.004971	0.005393	0.002499	0.001624	-0.002346	-0.005173	0.001894
-0.003154	0.004518	-0.000866	0.003778	-0.004702	-0.001269	-0.006586	0.000278	-5.8084E-5	-0.004634	-0.003221	-0.007057	0.004316	9.215684E-6	-0.002952	0.002432	-0.003625	-0.001741	-0.009211	0.000413	0.009835	0.002096	0.005797	0.008893	0.004249	-0.00376	-0.000798	-0.00275	0.004384	0.001894	-0.003625	-0.010288	0.001019	0.002499	9.215684E-6	-0.009884	0.003105	-0.001875	-0.005711	-0.001741	-0.002279	0.000951	0.000211	-0.001135	0.001355	0.006806	-0.004365	0.001086	-0.002817	-0.009951	0.008825	-0.001269	-0.002481	-0.003961	-0.004231	0.004047	0.004855	0.003105	0.005662	-0.003827	0.002028	0.000615	0.002163	-0.0045	0.007479	0.003441	-0.000125	0.009633	-0.009009	-0.002683
0.002163	-0.004769	0.003913	0.005864	-0.001875	-0.007192	0.00048	-0.000125	-0.001741	0.00398	-0.001808	-0.001068	0.00297	0.005528	-0.002481	-0.003221	-0.001539	-0.000327	-0.011297	-0.00773	0.001423	-0.006115	-0.001337	0.00546	-0.012172	-0.004634	0.003441	-0.004971	-0.002077	0.002499	-0.005779	-0.004365	0.008422	-0.005509	-0.004231	-0.006384	-0.002481	-0.000327	-0.004298	-0.000327	-0.00625	-0.010893	0.002567	-0.010422	0.001826	0.00048	-0.0045	0.003105	-0.003087	-0.004231	0.00472	0.007479	0.006268	-0.005913	-0.004567	0.005259	-0.001808	0.000682	-0.002683	-0.005375	-0.003288	-0.002885	-0.002414	-0.001539	0.002567	0.005393	-0.003221	0.000346	0.001692	-0.004029
-0.00026	-0.00598	0.005864	0.002365	0.000144	0.002365	0.003172	0.003711	-0.001471	-0.004433	0.000211	-0.001942	0.002634	-0.000798	0.00822	-0.000798	-0.000798	0.001826	-0.002279	-0.003154	0.002634	-0.003019	-0.000664	-0.000125	-0.007326	-0.003356	-0.002346	0.004182	0.00472	0.003845	-0.00376	-0.006855	0.007278	-0.002144	-0.008942	-0.002548	-0.005038	0.007749	0.008825	-0.000664	-0.006923	-0.008538	-0.000866	-0.004163	0.006403	-0.00524	9.215684E-6	0.003778	-0.000664	-0.001404	0.001221	0.011316	-0.004904	-0.002952	-0.00026	0.003374	-0.001202	-0.000529	0.001086	-0.000462	-0.005913	-0.000125	-0.000596	0.007008	-0.001875	-0.003154	-0.001673	-0.00598	0.004787	-0.001068
