-0.000672	-0.001074	0.001875	0.004019	-1.612236E-6	-0.008848	-0.010992	0.005896	0.009515	-0.001074	-0.007507	-0.000136	-0.003218	0.00603	0.003349	-0.000538	-0.007641	0.001339	-0.005497	0.003751
0.000669	-0.003218	-0.00094	0.004287	0.004689	0.000803	-0.007909	0.002947	0.005628	0.008576	0.004153	-0.002816	-0.00161	-0.002012	0.003751	0.004019	0.000937	0.001071	-0.00925	0.00536
0.009381	-0.010992	0.004823	-0.001208	0.002679	0.004555	-0.00925	0.002009	0.001339	0.005762	0.003483	0.008844	0.001741	0.000266	0.008308	0.003349	-0.001208	-0.006569	-0.004291	0.002813
0.006834	-0.005229	-0.000672	-0.000806	0.001607	0.004958	-0.007909	0.006432	0.000132	-0.000538	-0.00362	0.005762	-0.005765	-0.001208	0.011659	0.004153	-0.001208	0.000266	-0.00362	-0.00295
0.000669	0.002813	-0.000136	-0.00027	0.002545	-0.001476	-0.000806	0.006566	0.002813	-0.006435	0.002277	0.008174	-0.00228	0.001741	0.00737	0.001875	0.004153	0.003751	-0.00362	-0.000404
0.005092	0.005092	0.006164	0.006968	0.001607	0.002813	-0.000538	0.006298	0.003215	-0.010858	0.004019	0.00871	0.000669	0.001607	0.005226	0.004555	-0.000672	-0.00161	0.002947	-1.612236E-6
0.012195	0.004421	0.010051	0.015814	0.007638	0.00536	0.003617	0.002813	0.008442	-0.006167	0.00536	0.000803	-0.007641	0.001741	0.002411	-0.000538	-0.001476	0.005896	0.005762	0.000937
0.008308	0.004287	0.013267	0.016752	0.010185	0.000669	0.009515	-0.001208	0.012731	-0.001342	0.004555	0.000803	-0.005229	0.008308	0.005092	-0.00228	0.004555	0.016484	0.005092	0.007504
-0.00228	0.001741	0.004823	0.007504	0.004153	0.001473	-0.001342	0.001205	0.010453	-0.003218	0.001339	0.003885	-0.005363	0.004823	0.003751	0.005896	-0.001208	0.010453	-0.001342	0.007504
-0.005765	-0.000538	-0.00027	0.001875	0.002545	-0.003084	0.00536	0.001339	0.000669	0.003215	0.000803	0.00536	-0.006569	0.004689	-0.002012	0.002009	-0.00295	0.006834	-0.00362	0.003349
-0.001744	-1.612236E-6	0.006968	-0.000136	0.004958	-0.009786	0.014474	0.005896	-0.004961	0.005092	-0.003084	0.002947	-0.001878	0.003349	0.000803	0.002411	0.003483	0.014206	-0.001878	0.002813
0.000937	0.004958	-0.001476	-0.002816	0.010051	-0.006033	-0.006569	0.00536	-0.00094	0.009515	-0.000136	0.003617	-0.000672	-0.001208	0.003751	0.007504	-0.004425	0.01702	0.001071	0.002009
0.008978	0.002813	0.001741	0.01434	0.008844	0.00536	-0.001476	-0.001342	0.007236	0.001607	0.0067	0.010989	0.0004	0.013669	0.003751	0.009917	0.007772	0.00603	0.00536	0.007772
-0.002146	-0.00228	-0.002548	0.006968	0.001607	-0.00925	-0.001208	-0.00925	-0.008982	-0.008446	-0.009786	-0.001208	-0.008982	0.004287	-0.006971	0.002679	0.00871	0.003483	-0.001208	0.001473
0.008978	0.015814	0.005628	0.011659	0.026938	0.002009	-0.005899	0.014742	0.003483	0.004153	0.002813	0.008442	0.004287	0.008442	-0.004023	0.01635	0.010319	0.020505	0.01769	0.003081
0.011525	-0.005363	-0.00228	0.022381	0.003081	0.000266	0.015814	-0.001208	0.001741	-0.019838	-0.004425	0.016618	-0.010992	-0.001476	0.009649	0.000669	0.010051	-0.011126	0.006298	0.004689
-0.022519	-0.073986	-0.033911	-0.013673	-0.055758	-0.036324	-0.012466	-0.049861	-0.035788	-0.086853	-0.046108	-0.016621	-0.064068	-0.029622	-0.023591	-0.051871	-0.024261	-0.075327	-0.035386	-0.023055
-0.115402	-0.313633	-0.197294	-0.102937	-0.258144	-0.160168	-0.101329	-0.232946	-0.151322	-0.332665	-0.216595	-0.120629	-0.267392	-0.155745	-0.099184	-0.244741	-0.143414	-0.305725	-0.187778	-0.107896
-0.431177	-0.746953	-0.571909	-0.394051	-0.670958	-0.495914	-0.380112	-0.640667	-0.480635	-0.7881	-0.608499	-0.443374	-0.688516	-0.503152	-0.367915	-0.63745	-0.488676	-0.733282	-0.547516	-0.408258
-0.938616	-1.09771	-1.09771	-0.862085	-1.09771	-1.003621	-0.844929	-1.09771	-0.993703	-1.09771	-1.09771	-0.951751	-1.09771	-1.001074	-0.834877	-1.09771	-1.036861	-1.09771	-1.045573	-0.891572
-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771
-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771	-1.09771
-1.09771	-0.601128	-1.09771	-1.09771	-1.087256	-1.09771	-1.09771	-1.037933	-1.09771	-0.343119	-1.09771	-1.09771	-0.440962	-1.09771	-1.09771	-0.671092	-1.09771	-0.366173	-1.09771	-1.09771
-0.257742	1.098109	0.823615	-0.385875	1.067684	0.248491	-0.421929	1.098109	0.46763	1.098109	1.098109	0.522583	1.098109	0.543894	-0.014343	1.098109	0.45664	1.098109	0.864628	-0.021983
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109	1.098109
1.098109	0.922797	1.098109	1.098109	1.098109	1.098109	1.098109	0.945047	1.098109	0.439618	1.098109	1.098109	0.318723	1.098109	1.098109	0.425411	1.098109	0.528748	1.06621	1.098109
0.90859	0.311351	0.170753	0.857793	0.124245	0.517624	0.49953	0.063663	-0.249566	-0.256804	-0.207615	-0.166199	-0.452086	0.666531	0.410399	-0.148641	0.089263	-0.271949	0.012195	0.612383
