0.003349	-0.002012	0.003751	-0.002414	0.005628	-0.003486	0.003885	-0.001074	0.010051	0.007504	0.007102	-0.005899	-0.002548	-0.004023	-0.003218	-0.008043	0.001741	0.003349	0.005896	-0.003084	0.006298	-0.00027	0.004153	0.007236	-0.011796	0.009783	-0.002816	-0.000672	0.003349	-0.012198	-0.004559	-0.004693	-0.00161	0.002277	0.000937	0.009246	0.000535	-0.001476	0.002411	-0.002012	-0.001476	-0.011394	-0.006971	0.002947	-0.007239	0.002545	-0.002816	0.009246	0.004958	0.0004	0.00871	0.004689	-0.000404	-0.001744	0.001339	-0.000806	-0.005899	0.00804	-0.003486	-0.006435	-0.000404	-0.00228	0.000535	-0.007239	-0.007373	0.000132	-0.001208	0.005628	0.003885	0.002411	0.012195	-0.007507	-0.004157	-0.004425	0.006566
-0.001342	-0.000136	0.005896	0.002411	0.004823	0.006566	-0.000538	0.000132	0.004287	0.004958	0.001205	0.00536	0.005628	0.002277	0.008978	0.004153	0.006298	0.007906	0.013804	0.002947	0.004823	-0.003218	0.003617	0.004287	-0.004827	-0.003352	0.003751	0.004421	-0.004291	-0.009786	-0.009786	0.001875	-0.008982	-0.000672	0.004019	0.001607	0.010051	-0.001342	0.002545	0.003349	-0.001208	-0.001744	-0.010858	-0.00094	-0.005229	-0.00161	-0.000136	0.003349	0.007906	-0.006435	0.013401	0.003617	-0.00295	-0.008311	0.003483	0.002411	-0.004827	0.011391	0.000803	0.006834	-0.000806	-0.00094	0.002813	-0.00228	0.000669	0.0067	-0.003754	0.005628	0.006164	0.001339	0.00804	-0.002414	-0.00925	0.001205	-0.00228
0.000803	-0.001476	0.000266	0.009112	0.002813	0.005226	0.001607	0.000669	-0.000136	-0.004291	-0.006435	0.002009	0.00804	-0.002414	0.007504	0.000669	-0.000136	0.004823	0.002277	-1.612236E-6	0.008844	0.003081	0.000669	0.004958	-0.001074	-0.004291	0.010989	0.009515	-0.006703	-0.00027	-0.00228	0.004421	0.003885	-0.001744	0.002143	0.001607	0.000266	0.004823	0.006968	0.006298	-0.00161	0.003081	-0.002816	0.003215	-0.014209	0.001205	-0.000538	-0.00161	0.011793	0.002009	0.011659	0.00871	-0.000806	-0.003218	0.002009	-0.006301	-0.006435	0.011525	0.000132	-0.003888	-0.003754	-0.000806	0.007102	0.0004	-0.001074	-0.001744	-0.004023	-0.010054	0.005092	-0.002682	0.004153	-0.006033	-0.013271	0.002813	-0.004291
0.001875	-0.008982	-0.005497	-0.000136	0.006298	0.002813	0.003483	-0.001074	-0.003888	-0.008982	0.002679	0.0004	-0.003084	-0.005095	0.006834	0.003751	-0.010858	-0.002012	-0.00362	0.001875	0.005896	-0.004693	0.007906	0.006566	-0.00992	0.009515	0.001607	0.004019	0.000803	0.002277	0.005226	0.000937	0.010587	0.003885	-0.001074	0.007906	-0.004693	0.000669	-0.000806	0.002545	-0.003486	-0.005497	0.002813	0.006298	-1.612236E-6	0.000266	-0.00094	-0.00161	0.000535	0.00603	0.01501	0.004958	-0.006033	-1.612236E-6	0.004019	0.000535	-0.00295	0.005494	0.003751	-0.001208	-0.003754	-0.002682	0.005092	0.001473	0.000669	-0.015549	0.001473	-0.000806	0.001071	0.004287	-0.001342	-0.00027	-0.017962	0.000669	-0.004827
-1.612236E-6	-0.007507	-0.007909	-0.005229	0.002277	0.011123	0.002545	-0.006837	0.002679	-0.004827	-0.005631	-0.000672	-0.006971	0.005092	0.008174	0.006164	-0.002548	-0.000136	0.004823	0.006566	0.003215	-0.004693	0.002545	0.005494	0.002009	-1.612236E-6	0.001205	-0.003084	0.001339	0.005092	-0.001342	-0.005631	0.000132	-0.00027	-0.004425	0.001339	0.001473	-0.000672	0.005494	0.009246	-0.00094	-0.000136	-0.00161	-0.003352	0.004153	-1.612236E-6	-0.003486	-0.010188	-0.000404	0.008844	0.012329	0.005628	-0.007507	-0.00228	-0.001476	-0.003084	0.001607	0.004421	-0.002548	0.0067	0.002947	-0.001208	-0.004291	0.001071	0.003081	-0.00858	-0.004157	-0.00161	0.002009	0.002545	0.007772	0.002947	-0.010724	-0.005631	-0.004693
-0.00094	-0.007239	0.001205	0.003349	0.002143	0.010185	0.002947	-0.003754	0.011123	0.003617	-0.004827	-0.007239	-0.00161	0.004421	0.004421	-0.00228	-0.00027	0.003349	0.006834	0.003349	0.006432	-0.001208	0.0004	0.002679	-0.000538	-0.004693	0.012329	0.008174	-0.000136	0.008978	-0.004693	-0.002816	0.002813	0.002545	0.002009	-0.002146	-0.000136	0.005762	0.00603	0.018361	0.009917	0.006298	0.006834	0.001875	-0.008446	0.00603	-0.012064	-0.00858	0.008174	0.011257	0.004689	0.00737	-0.001208	-0.002548	0.001071	-0.011796	-0.003888	0.008576	-0.00362	0.000669	0.011525	0.00603	-0.004291	-0.00161	-0.006301	0.001473	0.002679	-0.008446	0.007236	-0.00027	0.0067	-0.005765	0.003885	-0.003486	0.003349
0.000669	-0.010992	-0.000672	-0.000538	0.003349	0.004287	0.006432	0.001607	0.007236	0.005628	0.010587	-0.003084	0.001875	0.00737	0.000132	-0.000538	0.002143	0.005762	0.001071	0.002947	0.00804	0.0004	0.010587	0.002277	0.0004	0.005092	0.005762	0.010721	0.014072	0.007236	0.0004	0.003081	0.004958	0.008308	0.002143	0.001071	0.008174	0.003081	-0.002146	0.011257	0.006298	0.005628	0.016752	0.010051	0.006164	0.010721	-0.009518	0.001607	-0.006703	0.009515	0.009112	0.002545	0.004153	0.008174	0.013669	0.003617	0.000803	0.010587	0.008174	0.010989	0.016082	0.01702	0.00871	0.005628	-0.002414	-0.003352	0.006834	0.003751	0.009649	0.006968	0.003751	0.004153	0.00536	0.004019	0.00871
0.005494	0.004421	-0.005363	-0.000136	0.003885	0.007504	0.012329	-0.003218	0.003885	0.007504	0.009246	-0.003218	0.003885	0.010319	0.010051	0.011391	0.00804	0.006298	0.002813	0.006566	0.009112	-0.001476	0.008308	0.001205	0.008844	0.003081	0.004153	0.00737	0.016886	0.00536	0.002679	0.00737	0.004019	0.010721	0.008844	0.00536	0.011391	0.009246	0.00536	0.002009	0.004019	0.001071	0.011123	0.013938	0.008844	0.009246	0.002679	0.000266	-0.004693	0.009381	0.011793	0.00536	-0.00094	0.011391	0.017422	-0.008177	0.006164	0.007236	0.004287	0.003885	0.009246	0.011257	0.004421	0.008844	0.006566	-0.00228	-0.003888	-0.00362	0.005762	0.001741	0.010721	0.005762	0.005226	0.01501	-0.000136
0.002277	0.01635	0.002009	0.008442	0.012731	0.002813	0.008174	0.002411	0.004823	0.003885	0.012731	-0.002682	0.005494	0.002813	0.018092	0.010855	0.004823	0.002411	0.000669	0.008174	0.007504	0.006834	0.003081	-0.000672	0.001875	0.000937	0.002813	0.019701	0.002277	0.001875	-0.00027	0.009515	0.003349	0.010185	0.017154	0.003215	0.002813	0.006298	0.006298	0.002545	0.005494	-0.002548	0.009917	0.010989	-0.004425	0.006834	0.000266	0.004287	0.003215	0.014474	-0.005229	0.003885	0.001473	0.001205	0.00603	-0.014209	0.007236	0.004823	-0.001744	-0.003754	0.001071	0.004019	-0.002012	0.005896	0.001205	-0.002414	0.002545	-0.009384	0.014876	0.000266	0.008308	-0.00858	0.00871	0.019299	0.004421
0.00536	0.014072	0.004421	0.000266	0.011927	-0.00161	0.004555	0.010855	0.006298	-0.004157	0.010319	0.004823	0.004153	0.007772	0.005226	0.0067	0.002411	0.001607	-0.003084	0.008174	0.009246	0.005762	0.004823	0.001205	-0.00161	0.000535	-0.004961	0.011391	-0.002682	0.002411	-0.00161	0.007504	-0.003084	0.003751	0.005896	-0.003888	-0.00362	-0.005095	0.003751	0.007236	0.00804	-0.002012	0.001875	0.001473	-0.006033	0.000937	-0.002146	0.00804	-0.002012	0.010989	-0.002414	0.002813	0.012731	0.007772	-0.000136	-0.002682	0.002009	-0.001074	-0.006167	0.003349	-0.004023	0.004689	0.003885	0.009381	0.000937	-0.00027	0.009649	-0.004961	0.010453	0.003081	0.008442	0.000132	0.00737	0.010185	0.007906
